web_name,gw,SoT,player_id
Ward-Prowse,2,0.0,531
Kilman,2,0.0,524
Doyle,2,0.0,544
Cairney,2,0.0,243
Reed,2,0.0,254
Diop,2,0.0,245
Roerslev,2,0.0,105
Yarmoliuk,2,0.0,111
Van de Ven,2,0.0,506
Bednarek,2,0.0,455
Aina,2,0.0,422
Bergvall,2,0.0,481
Stephens,2,0.0,472
Almirón,2,0.0,391
Phillips,2,0.0,359
Miley,2,0.0,411
Stones,2,0.0,362
Lewis,2,0.0,355
Walker,2,0.0,363
Tete,2,0.0,257
Vestergaard,2,0.0,307
Elliott,2,0.0,319
Morsy,2,0.0,278
Davis,2,0.0,267
Mainoo,2,0.0,378
Gomez,2,0.0,714
Lamptey,2,0.0,131
Robertson,2,2.0,335
Okoli,2,0.0,301
Tsimikas,2,0.0,337
Dorgu,2,,766
Danso,2,,767
Davies,2,0.0,669
Faes,2,1.0,291
Ricardo,2,0.0,302
Udogie,2,0.0,505
Kamara,2,0.0,42
F.Kadıoğlu,2,,628
Disasi,2,0.0,167
Eriksen,2,0.0,370
André,2,,642
Scarlett,2,0.0,500
Skipp,2,0.0,501
Hughes,2,0.0,203
Bree,2,0.0,457
White,2,0.0,24
Longstaff,2,0.0,410
Vinicius,2,0.0,258
Cajuste,2,0.0,619
Akanji,2,0.0,340
Edouard,2,1.0,198
Chilwell,2,0.0,160
Veltman,2,0.0,145
Webster,2,0.0,147
Boly,2,0.0,425
Y. Chermiti,2,0.0,237
George,2,,696
Sangaré,2,1.0,442
Mings,2,0.0,49
Manning,2,0.0,467
Dragusin,2,0.0,486
Bogarde,2,0.0,598
Butler-Oyedeji,2,,665
Jensen,2,0.0,95
Gray,2,0.0,489
Livramento,2,0.0,409
Diego Carlos,2,0.0,35
Agbadou,2,,720
Smallbone,2,0.0,471
Lewis-Skelly,2,0.0,597
Philip,2,0.0,76
G.Rodríguez,2,0.0,588
Esse,2,,730
Yoro,2,0.0,572
Jebbison,2,0.0,69
Coleman,2,0.0,221
Pedro Lima,2,0.0,561
Brereton Díaz,2,0.0,584
Álvarez,2,0.0,511
H.Clarke,2,0.0,266
Obi,2,,776
Ugochukwu,2,0.0,188
Mheuka,2,,781
Dawson,2,0.0,542
L.Guilherme,2,0.0,526
Kiwior,2,0.0,8
Burgess,2,0.0,263
Burns,2,0.0,264
Coady,2,0.0,288
Renato Veiga,2,0.0,184
Hall,2,0.0,399
Fraser,2,0.0,397
Osula,2,0.0,590
Morato,2,,653
Coulibaly,2,,726
Coufal,2,0.0,516
Mudryk,2,0.0,179
Alves,2,0.0,606
Dixon,2,0.0,627
Ream,2,0.0,253
Ogbene,2,,632
Kaboré,2,0.0,626
Stansfield,2,0.0,256
Benda,2,0.0,242
J.Araujo,2,0.0,592
Harris,2,0.0,702
Godo,2,0.0,605
Leno,2,0.0,248
King,2,0.0,604
Berge,2,0.0,622
Todibo,2,0.0,591
Lankshear,2,0.0,609
Swinkels,2,,640
Jørgensen,2,0.0,581
Moore,2,0.0,610
Meupiyou,2,,637
Collyer,2,0.0,613
Metcalfe,2,0.0,614
Rushworth,2,0.0,615
G.Nunes,2,,634
Setford,2,,639
Nelson,2,0.0,10
Mbabu,2,0.0,250
Townsend,2,0.0,583
Oulad M'hand,2,,638
Begovic,2,0.0,624
Dewsbury-Hall,2,0.0,166
Deivid,2,0.0,165
D.D.Fofana,2,0.0,164
Chukwuemeka,2,0.0,161
B.Traore,2,0.0,534
Zouma,2,0.0,532
N.Aguerd,2,0.0,529
Humphreys,2,0.0,273
Choudhury,2,0.0,287
Cannon,2,0.0,286
B.Soumaré,2,0.0,285
Cresswell,2,0.0,517
Sterling,2,0.0,186
Areola,2,0.0,513
Foderingham,2,0.0,522
Fabianski,2,0.0,521
Bentley,2,0.0,536
Clyne,2,0.0,196
Chadi Riad,2,0.0,195
Podence,2,0.0,562
Wiley,2,0.0,575
Pivas,2,0.0,574
Earthy,2,0.0,519
Paulsen,2,0.0,75
Brierley,2,0.0,87
Cornet,2,0.0,515
Ebiowei,2,0.0,197
Mykolenko,2,0.0,231
Maupay,2,0.0,229
J.Virginia,2,0.0,227
Iroegbunam,2,0.0,226
Holgate,2,0.0,225
Pickford,2,0.0,235
Patterson,2,0.0,234
Fábio Silva,2,0.0,545
Mosquera,2,0.0,558
King,2,0.0,604
Kalajdžić,2,0.0,555
Tuanzebe,2,0.0,282
Muric,2,0.0,568
Sánchez,2,0.0,185
Armstrong,2,0.0,603
Trevitt,2,0.0,602
Moran,2,0.0,601
Hoever,2,0.0,552
Hodge,2,0.0,551
H.Bueno,2,0.0,549
Gonzalez,2,0.0,547
Fraser,2,0.0,397
Woolfenden,2,0.0,284
Walton,2,0.0,283
José Sá,2,0.0,554
Frank,2,,752
Jorginho,2,0.0,7
Hein,2,0.0,5
Fábio Vieira,2,0.0,1
Raya,2,0.0,15
Ramsdale,2,0.0,14
Johnstone,2,0.0,204
Holding,2,0.0,202
Henderson,2,0.0,201
Ward,2,0.0,215
Rak-Sakyi,2,0.0,695
Ozoh,2,0.0,212
Matthews,2,0.0,209
Neto,2,0.0,73
Sousa,2,0.0,56
Sinisalo,2,0.0,55
Olsen,2,0.0,51
Nedeljkovic,2,0.0,50
C.Doucouré,2,0.0,193
Dobbin,2,0.0,37
Diaby,2,0.0,34
Dendoncker,2,0.0,33
Martinez,2,0.0,47
Marschall,2,0.0,46
Kesler-Hayden,2,0.0,43
O'Brien-Whitmarsh,2,,693
Nallo,2,,692
Kukonki,2,,691
Iling Jr,2,0.0,41
Cashin,2,,763
Vitor Reis,2,,733
Khusanov,2,,732
A. Garcia,2,,731
Ajayi,2,,729
Hause,2,0.0,40
Monga,2,,792
Charlie Tasker,2,,791
Gower,2,,790
Neave,2,,789
Dermot Mee,2,,788
Adu-Adjei,2,,722
Hennessey,2,,721
Djiga,2,,769
Mané,2,,784
Graczyk,2,,783
Samuels-Smith,2,,782
Morgan,2,,780
Koné,2,,779
Moorhouse,2,,778
Fredricson,2,,777
Gauci,2,0.0,39
Coby Ebere,2,,775
Anselmino,2,,774
Heath,2,,773
Willian,2,,772
Amougou,2,,771
Harrison,2,,224
Guardiola,2,,736
Davies,2,,669
Cahill,2,,668
Fletcher,2,,667
Kporha,2,,666
Pond,2,,664
Samuels,2,,663
Nichols,2,,662
Yogane,2,,661
Jaros,2,,660
Kabia,2,,659
Heaven,2,,658
Kacurri,2,,657
Umeh-Chibueze,2,,644
Amissah,2,,690
Zych,2,,641
Young,2,,656
Forbs,2,,655
Meghoma,2,,649
Orford,2,,701
King,2,,604
Dorrington,2,,699
Mubama,2,,698
Acheampong,2,,697
Wheatley,2,,648
Rodney,2,,647
Agbinone,2,,646
J.Cuenca,2,0.0,586
Dennis,2,0.0,599
Casey,2,,643
Williams-Barnett,2,,689
Brits,2,,704
Alleyne,2,,703
Harris,2,,702
Slater,2,,685
Hardy,2,,684
Olusesi,2,,683
Edozie,2,,459
McConville,2,,681
Rak-Sakyi,2,,695
Cartwright,2,,694
Scarles,2,,677
Marsh,2,,676
Wilson-Esbrand,2,,675
Amass,2,,670
Fitzgerald,2,,673
Nyoni,2,,688
Winterburn,2,,687
Mayers,2,,686
Tomiyasu,2,0.0,22
Tierney,2,0.0,21
Buendia,2,0.0,31
Anthony,2,0.0,61
Aarons,2,0.0,59
Kinsey,2,,680
Broggio,2,,679
Bates,2,,678
Simpson-Pusey,2,,672
Wright,2,,671
Maghoma,2,,674
Sarmiento,2,0.0,141
Peupion,2,0.0,140
Offiah,2,0.0,139
O’Mahony,2,0.0,138
Moder,2,0.0,137
Arrizabalaga,2,0.0,152
Ângelo,2,0.0,151
Andrey Santos,2,0.0,150
McTominay,2,0.0,381
Malacia,2,0.0,379
Milner,2,0.0,134
Mazilu,2,0.0,133
March,2,0.0,132
Grønbæk,2,,734
Undav,2,0.0,143
Steele,2,0.0,142
Akinmboni,2,,712
Okoduwa,2,,711
Jimoh,2,,710
Danns,2,,709
Wilson-Brown,2,,708
Rees-Dottin,2,,707
Abbott,2,,706
Arthur,2,,705
Tom Taylor,2,,800
Boniface,2,,799
Jay Robinson,2,,798
Kozlowski,2,0.0,130
Harness,2,0.0,271
Evans,2,0.0,371
Marcal,2,0.0,297
Bajcetic,2,0.0,312
A.Becker,2,0.0,310
Ward,2,0.0,215
Thomas,2,0.0,20
Endo,2,0.0,320
Rodrigo,2,0.0,360
Ortega Moreno,2,0.0,358
João Cancelo,2,0.0,353
Bayindir,2,0.0,367
Lindelof,2,0.0,376
Bergström,2,0.0,154
Hannibal,2,0.0,373
B.Badiashile,2,0.0,153
Kelleher,2,0.0,325
R.Williams,2,0.0,334
Quansah,2,0.0,333
N.Phillips,2,0.0,332
Morton,2,0.0,331
McConnell,2,0.0,330
Carson,2,0.0,344
Verbruggen,2,0.0,146
Casadei,2,0.0,158
Broja,2,0.0,156
Bettinelli,2,0.0,155
Heaton,2,0.0,374
Maresca,2,,740
Hürzeler,2,,739
Iraola,2,,738
Emery,2,,737
Silcott-Duberry,2,,728
McKenna,2,,727
Sherif,2,,724
Sadi,2,,723
Barrenechea,2,0.0,30
Alex Moreno,2,0.0,26
Zinchenko,2,0.0,25
Kayi Sanda,2,,719
Welington,2,,718
Jake Evans,2,,797
Kinsky,2,,716
Godfrey,2,,715
Gómez,2,,714
Soler,2,,713
Cassanova,2,,760
Eyestone,2,,759
Knight,2,,758
Kayode,2,,757
Porter,2,,756
Van Nistelrooy,2,,754
Silva,2,,753
N.Gonzalez,2,,765
Palmer,2,,182
Yang,2,,717
Olabade Aluko,2,,796
Harry Howell,2,,795
Freddie Simmonds,2,,794
Jack Henry-Francis,2,,793
Golding,2,0.0,292
Stolarczyk,2,0.0,304
Souttar,2,0.0,303
Genesis Antwi,2,,787
Benjamin Fredrick,2,,786
Echeverri,2,,785
Bobb,2,0.0,343
Aké,2,0.0,341
J.Alvarez,2,0.0,352
Glasner,2,,741
Kristiansen,2,0.0,296
Iversen,2,0.0,294
Hermansen,2,0.0,293
Arteta,2,,735
Pereira,2,,751
Potter,2,,750
Postecoglou,2,,749
Rusk,2,,748
Nuno,2,,747
Howe,2,,746
Amorim,2,,745
Slot,2,,744
McKenna,2,,727
Moyes,2,,742
Ederson M.,2,0.0,347
Charles,2,0.0,458
Whiteman,2,0.0,510
Vicario,2,0.0,508
Veliz,2,0.0,507
Bella-Kotchap,2,0.0,456
Devine,2,0.0,485
Bryan,2,0.0,483
Reguilón,2,0.0,496
Lo Celso,2,0.0,493
Højbjerg,2,0.0,490
Solomon,2,0.0,502
Hickey,2,0.0,93
Henry,2,0.0,92
Al-Hamadi,2,0.0,260
Dasilva,2,0.0,90
Forster,2,0.0,488
E.Royal,2,0.0,487
Worrall,2,0.0,448
Ui-jo,2,0.0,446
Turner,2,0.0,445
Toffolo,2,0.0,444
Sels,2,0.0,443
Panzo,2,0.0,441
Peart-Harris,2,0.0,103
Da Silva Moreira,2,0.0,428
C.Miguel,2,0.0,427
Bowler,2,0.0,426
Flekken,2,0.0,91
Zabarnyi,2,0.0,85
Travers,2,0.0,84
Smith,2,0.0,81
Ji-soo,2,0.0,96
Chirewa,2,0.0,538
Chiquinho,2,0.0,537
Mepham,2,0.0,72
Hill,2,0.0,68
H.Traorè,2,0.0,67
Faivre,2,0.0,66
Senesi,2,0.0,79
Marc Guiu,2,0.0,178
Ahamada,2,0.0,190
Edozie,2,0.0,459
Cundle,2,0.0,540
Chiwome,2,0.0,539
M.Sarr,2,0.0,176
Lukaku,2,0.0,175
Lavia,2,0.0,174
Kellyman,2,0.0,173
Gilchrist,2,0.0,170
Gallagher,2,0.0,169
Petrović,2,0.0,183
Bazunu,2,0.0,454
Amo-Ameyaw,2,0.0,451
Larios,2,0.0,464
Lallana,2,0.0,463
Edwards,2,0.0,460
W.Fofana,2,0.0,189
Lascelles,2,0.0,407
Cozier-Duberry,2,0.0,118
Barco,2,0.0,116
Baker-Boaitey,2,0.0,114
Igor,2,0.0,128
I.Osman,2,0.0,127
Gross,2,0.0,125
Gilmour,2,0.0,124
A.Murphy,2,0.0,390
Onyeka,2,0.0,102
Mee,2,0.0,100
Konak,2,0.0,97
Zanka,2,0.0,112
Omobamidele,2,0.0,440
Toney,2,0.0,108
Thiago,2,0.0,107
Dahoud,2,0.0,119
Edmundson,2,0.0,269
Slicker,2,0.0,280
Ndaba,2,0.0,279
Luongo,2,0.0,277
Ladapo,2,0.0,276
Pellistri,2,0.0,384
Onana,2,0.0,233
Doak,2,0.0,318
Clark,2,0.0,315
Baggott,2,0.0,261
Valdimarsson,2,0.0,109
O'Brien,2,0.0,582
O.Richards,2,0.0,438
Mighten,2,0.0,435
Wood,2,0.0,447
Taylor,2,0.0,281
Stewart,2,0.0,473
Wilson,2,0.0,259
White,2,0.0,24
Trippier,2,0.0,418
Haaland,3,4.0,351
M.Salah,3,1.0,328
Palmer,3,1.0,182
Isak,3,1.0,401
Cunha,3,0.0,541
Semenyo,3,2.0,78
Mbeumo,3,3.0,99
Wissa,3,2.0,110
Watkins,3,1.0,58
Wood,3,3.0,447
N.Jackson,3,3.0,180
Strand Larsen,3,0.0,566
Bowen,3,1.0,514
Raúl,3,1.0,252
Madueke,3,1.0,177
Delap,3,2.0,268
Evanilson,3,0.0,617
Garnacho,3,0.0,372
Kluivert,3,0.0,71
B.Fernandes,3,0.0,366
Luis Díaz,3,2.0,327
Mateta,3,0.0,207
Iwobi,3,1.0,247
Son,3,0.0,503
Eze,3,1.0,199
Mitoma,3,0.0,136
Solanke,3,0.0,82
I.Sarr,3,0.0,585
Vardy,3,0.0,306
Havertz,3,2.0,4
Savinho,3,0.0,571
Szoboszlai,3,0.0,336
Kudus,3,0.0,525
Trossard,3,1.0,23
Saka,3,3.0,17
João Pedro,3,1.0,129
Welbeck,3,0.0,148
Johnson,3,1.0,275
Schade,3,1.0,106
O.Dango,3,0.0,74
Gakpo,3,0.0,321
Rogers,3,0.0,54
Martinelli,3,0.0,9
Muniz,3,1.0,251
Elanga,3,0.0,432
Gordon,3,0.0,398
Enzo,3,0.0,168
Beto,3,0.0,218
Enciso,3,0.0,121
Gibbs-White,3,2.0,433
Hudson-Odoi,3,0.0,434
Calvert-Lewin,3,1.0,220
Maddison,3,2.0,494
Kulusevski,3,0.0,492
Foden,3,0.0,348
Barnes,3,1.0,392
Marmoush,3,,755
Hutchinson,3,1.0,274
Neto,3,0.0,73
Tavernier,3,3.0,83
J.Murphy,3,1.0,402
Ndiaye,3,2.0,232
Duran,3,2.0,38
Rashford,3,0.0,385
Lewis-Potter,3,0.0,98
Onuachu,3,0.0,470
Ødegaard,3,1.0,13
Souček,3,0.0,530
M.Fernandes,3,1.0,623
P.M.Sarr,3,2.0,499
Minteh,3,1.0,135
De Bruyne,3,2.0,345
Diogo J.,3,0.0,317
Mac Allister,3,0.0,329
Amad,3,0.0,364
Joelinton,3,0.0,403
Muñoz,3,0.0,211
Szmodics,3,0.0,611
Jones,3,0.0,324
Nketiah,3,0.0,11
Georginio,3,0.0,618
Christie,3,0.0,63
Tielemans,3,0.0,57
Kovačić,3,0.0,354
Darwin,3,0.0,316
Gvardiol,3,1.0,350
Nørgaard,3,0.0,101
Zirkzee,3,2.0,389
Nkunku,3,0.0,181
Adama,3,1.0,239
Baleba,3,0.0,115
Merino,3,0.0,633
Bernardo,3,1.0,342
Lindstrøm,3,0.0,577
Brooks,3,0.0,62
Buonanotte,3,1.0,117
Schär,3,0.0,415
M.Asensio,3,,762
Tonali,3,0.0,417
Smith Rowe,3,0.0,19
Archer,3,0.0,27
Højlund,3,0.0,375
Rice,3,0.0,16
Bruno G.,3,0.0,394
Dibling,3,1.0,608
De Ligt,3,0.0,593
A.Doucoure,3,0.0,217
Cucurella,3,0.0,163
Doku,3,0.0,346
Wilson,3,0.0,259
McNeil,3,1.0,230
Andreas,3,0.0,240
Yates,3,0.0,449
Nwaneri,3,0.0,12
Ndidi,3,0.0,300
J.Ayew,3,0.0,192
Pedro Porro,3,1.0,495
Romero,3,0.0,498
Armstrong,3,0.0,603
Kamaldeen,3,0.0,462
Sarabia,3,0.0,565
Aït-Nouri,3,1.0,533
Malen,3,,725
Alexander-Arnold,3,0.0,311
Casemiro,3,0.0,368
Damsgaard,3,1.0,89
Tel,3,,768
J.Gomes,3,0.0,553
Richarlison,3,0.0,497
Virgil,3,0.0,339
Jota Silva,3,0.0,596
Ayari,3,1.0,600
Guedes,3,0.0,548
Sessegnon,3,0.0,579
C.Soler,3,,654
Milenković,3,0.0,573
Emerson,3,0.0,520
Enes Ünal,3,0.0,65
Lerma,3,0.0,206
G.Jesus,3,0.0,2
Aribo,3,0.0,452
Harwood-Bellis,3,0.0,461
Sancho,3,0.0,386
Thomas,3,0.0,20
Mavididi,3,0.0,298
Guéhi,3,0.0,200
Anderson,3,0.0,423
Dominguez,3,0.0,431
Adingra,3,0.0,113
Alcaraz,3,0.0,450
Estupiñan,3,0.0,122
Mangala,3,,651
O'Riley,3,0.0,629
El Khannouss,3,0.0,635
N.Semedo,3,0.0,559
Calafiori,3,0.0,578
Pinnock,3,0.0,104
Hinshelwood,3,1.0,126
Collins,3,0.0,88
Sinisterra,3,1.0,80
Walker-Peters,3,1.0,476
N.Williams,3,0.0,437
Chalobah,3,0.0,159
Martinez,3,0.0,47
Broadhead,3,0.0,262
Justin,3,0.0,295
Harrison,3,1.0,224
Onana,3,1.0,233
Nelson,3,0.0,10
Bailey,3,0.0,28
Munetsi,3,,770
Maatsen,3,0.0,45
Wharton,3,1.0,216
McGinn,3,0.0,48
Gana,3,1.0,222
Gündogan,3,0.0,625
Mario Jr.,3,0.0,557
Füllkrug,3,0.0,589
Lacroix,3,,650
João Félix,3,1.0,621
Sosa,3,0.0,620
Gabriel,3,0.0,3
Scott,3,0.0,77
Van Hecke,3,0.0,144
Dalot,3,0.0,369
Maguire,3,0.0,377
Van den Berg,3,0.0,338
Barkley,3,0.0,29
Gravenberch,3,0.0,323
Andersen,3,0.0,191
L.Paquetá,3,0.0,527
Mavropanos,3,0.0,528
Bellegarde,3,1.0,535
Kerkez,3,0.0,70
A.Fatawu,3,1.0,570
Ings,3,0.0,523
Jaden,3,0.0,569
C.Richards,3,0.0,194
Carvalho,3,0.0,314
Bentancur,3,0.0,480
Murillo,3,0.0,436
Rúben,3,0.0,361
Wan-Bissaka,3,0.0,388
Sugawara,3,2.0,474
Grealish,3,0.0,349
Ramsey,3,1.0,53
Bissouma,3,0.0,482
Awoniyi,3,0.0,424
Burn,3,0.0,395
Bassey,3,0.0,241
Taylor,3,0.0,281
Kamada,3,1.0,205
Summerville,3,1.0,587
J.Timber,3,0.0,6
Cash,3,0.0,32
Tarkowski,3,0.0,236
Daka,3,0.0,289
Wieffer,3,0.0,149
Greaves,3,1.0,270
Gusto,3,0.0,171
Janelt,3,0.0,94
Cook,3,1.0,64
Devenny,3,0.0,645
Hirst,3,0.0,272
Antonio,3,0.0,512
Winks,3,0.0,309
McAtee,3,0.0,357
Digne,3,0.0,36
Konaté,3,0.0,326
Konsa,3,0.0,44
De Cordova-Reid,3,0.0,290
Caicedo,3,0.0,157
S.Bueno,3,0.0,564
Johnson,3,0.0,275
Colwill,3,1.0,162
Downes,3,0.0,518
Castagne,3,0.0,244
R.Gomes,3,0.0,563
O'Brien,3,0.0,582
Doherty,3,0.0,543
James,3,0.0,172
Keane,3,1.0,228
Young,3,0.0,656
Branthwaite,3,0.0,219
Hee Chan,3,0.0,550
Ugarte,3,,652
Ferguson,3,0.0,123
Antony,3,0.0,365
Matheus N.,3,0.0,356
Bradley,3,0.0,313
McAteer,3,0.0,299
Mount,3,0.0,382
Mazraoui,3,1.0,594
Chaplin,3,0.0,265
Willock,3,0.0,420
Dunk,3,0.0,120
Werner,3,0.0,509
Spence,3,0.0,504
Ajer,3,0.0,86
Garner,3,0.0,223
Pau,3,0.0,52
M.França,3,0.0,208
Odobert,3,0.0,612
J.Clarke,3,0.0,631
Saliba,3,0.0,18
Adams,3,0.0,60
Mitchell,3,0.0,210
Schlupp,3,0.0,214
Toti,3,0.0,567
Irving,3,0.0,576
Robinson,3,0.0,255
Lukić,3,0.0,249
O'Shea,3,0.0,630
Huijsen,3,0.0,580
O’Reilly,3,0.0,607
Chiesa,3,0.0,636
Gruda,3,0.0,595
Tosin,3,0.0,187
Ward-Prowse,3,0.0,531
Kilman,3,0.0,524
Doyle,3,0.0,544
Cairney,3,0.0,243
Reed,3,0.0,254
Diop,3,0.0,245
Roerslev,3,0.0,105
Yarmoliuk,3,0.0,111
Van de Ven,3,0.0,506
Bednarek,3,0.0,455
Aina,3,0.0,422
Bergvall,3,0.0,481
Stephens,3,0.0,472
Almirón,3,0.0,391
Phillips,3,0.0,359
Miley,3,0.0,411
Stones,3,0.0,362
Lewis,3,0.0,355
Walker,3,0.0,363
Tete,3,0.0,257
Vestergaard,3,0.0,307
Elliott,3,0.0,319
Morsy,3,0.0,278
Davis,3,0.0,267
Mainoo,3,0.0,378
Gomez,3,0.0,714
Lamptey,3,0.0,131
Robertson,3,0.0,335
Okoli,3,0.0,301
Tsimikas,3,0.0,337
Dorgu,3,,766
Danso,3,,767
Davies,3,0.0,669
Faes,3,0.0,291
Ricardo,3,0.0,302
Udogie,3,0.0,505
Kamara,3,0.0,42
F.Kadıoğlu,3,0.0,628
Disasi,3,0.0,167
Eriksen,3,0.0,370
André,3,0.0,642
Scarlett,3,0.0,500
Skipp,3,1.0,501
Hughes,3,0.0,203
Bree,3,0.0,457
White,3,0.0,24
Longstaff,3,0.0,410
Vinicius,3,0.0,258
Cajuste,3,0.0,619
Akanji,3,0.0,340
Edouard,3,0.0,198
Chilwell,3,0.0,160
Veltman,3,0.0,145
Webster,3,0.0,147
Boly,3,0.0,425
Y. Chermiti,3,0.0,237
George,3,,696
Sangaré,3,0.0,442
Mings,3,0.0,49
Manning,3,0.0,467
Dragusin,3,0.0,486
Bogarde,3,0.0,598
Butler-Oyedeji,3,,665
Jensen,3,0.0,95
Gray,3,0.0,489
Livramento,3,0.0,409
Diego Carlos,3,0.0,35
Agbadou,3,,720
Smallbone,3,0.0,471
Lewis-Skelly,3,0.0,597
Philip,3,0.0,76
G.Rodríguez,3,0.0,588
Esse,3,,730
Yoro,3,0.0,572
Jebbison,3,0.0,69
Coleman,3,1.0,221
Pedro Lima,3,0.0,561
Brereton Díaz,3,1.0,584
Álvarez,3,0.0,511
H.Clarke,3,0.0,266
Obi,3,,776
Ugochukwu,3,0.0,188
Mheuka,3,,781
Dawson,3,0.0,542
L.Guilherme,3,0.0,526
Kiwior,3,0.0,8
Burgess,3,0.0,263
Burns,3,0.0,264
Coady,3,0.0,288
Renato Veiga,3,0.0,184
Hall,3,0.0,399
Fraser,3,0.0,397
Osula,3,0.0,590
Morato,3,,653
Coulibaly,3,,726
Coufal,3,0.0,516
Mudryk,3,0.0,179
Alves,3,0.0,606
Dixon,3,0.0,627
Ream,3,0.0,253
Ogbene,3,0.0,632
Kaboré,3,0.0,626
Stansfield,3,0.0,256
Benda,3,0.0,242
J.Araujo,3,0.0,592
Harris,3,0.0,702
Godo,3,0.0,605
Leno,3,0.0,248
King,3,0.0,604
Berge,3,0.0,622
Todibo,3,0.0,591
Lankshear,3,0.0,609
Swinkels,3,0.0,640
Jørgensen,3,0.0,581
Moore,3,0.0,610
Meupiyou,3,0.0,637
Collyer,3,0.0,613
Metcalfe,3,0.0,614
Rushworth,3,0.0,615
G.Nunes,3,0.0,634
Setford,3,0.0,639
Nelson,3,0.0,10
Mbabu,3,0.0,250
Townsend,3,0.0,583
Oulad M'hand,3,0.0,638
Begovic,3,0.0,624
Dewsbury-Hall,3,0.0,166
Deivid,3,0.0,165
D.D.Fofana,3,0.0,164
Chukwuemeka,3,0.0,161
B.Traore,3,0.0,534
Zouma,3,0.0,532
N.Aguerd,3,0.0,529
Humphreys,3,0.0,273
Choudhury,3,0.0,287
Cannon,3,0.0,286
B.Soumaré,3,0.0,285
Cresswell,3,0.0,517
Sterling,3,0.0,186
Areola,3,0.0,513
Foderingham,3,0.0,522
Fabianski,3,0.0,521
Bentley,3,0.0,536
Clyne,3,0.0,196
Chadi Riad,3,0.0,195
Podence,3,0.0,562
Wiley,3,0.0,575
Pivas,3,0.0,574
Earthy,3,0.0,519
Paulsen,3,0.0,75
Brierley,3,0.0,87
Cornet,3,0.0,515
Ebiowei,3,0.0,197
Mykolenko,3,0.0,231
Maupay,3,0.0,229
J.Virginia,3,0.0,227
Iroegbunam,3,0.0,226
Holgate,3,0.0,225
Pickford,3,0.0,235
Patterson,3,0.0,234
Fábio Silva,3,0.0,545
Mosquera,3,0.0,558
King,3,0.0,604
Kalajdžić,3,0.0,555
Tuanzebe,3,0.0,282
Muric,3,0.0,568
Sánchez,3,0.0,185
Armstrong,3,0.0,603
Trevitt,3,0.0,602
Moran,3,0.0,601
Hoever,3,0.0,552
Hodge,3,0.0,551
H.Bueno,3,0.0,549
Gonzalez,3,0.0,547
Fraser,3,0.0,397
Woolfenden,3,0.0,284
Walton,3,0.0,283
José Sá,3,0.0,554
Frank,3,,752
Jorginho,3,0.0,7
Hein,3,0.0,5
Fábio Vieira,3,0.0,1
Raya,3,0.0,15
Ramsdale,3,0.0,14
Johnstone,3,0.0,204
Holding,3,0.0,202
Henderson,3,0.0,201
Ward,3,0.0,215
Rak-Sakyi,3,0.0,695
Ozoh,3,0.0,212
Matthews,3,0.0,209
Neto,3,0.0,73
Sousa,3,0.0,56
Sinisalo,3,0.0,55
Olsen,3,0.0,51
Nedeljkovic,3,0.0,50
C.Doucouré,3,0.0,193
Dobbin,3,0.0,37
Diaby,3,0.0,34
Dendoncker,3,0.0,33
Martinez,3,0.0,47
Marschall,3,0.0,46
Kesler-Hayden,3,0.0,43
O'Brien-Whitmarsh,3,,693
Nallo,3,,692
Kukonki,3,,691
Iling Jr,3,0.0,41
Cashin,3,,763
Vitor Reis,3,,733
Khusanov,3,,732
A. Garcia,3,,731
Ajayi,3,,729
Hause,3,0.0,40
Monga,3,,792
Charlie Tasker,3,,791
Gower,3,,790
Neave,3,,789
Dermot Mee,3,,788
Adu-Adjei,3,,722
Hennessey,3,,721
Djiga,3,,769
Mané,3,,784
Graczyk,3,,783
Samuels-Smith,3,,782
Morgan,3,,780
Koné,3,,779
Moorhouse,3,,778
Fredricson,3,,777
Gauci,3,0.0,39
Coby Ebere,3,,775
Anselmino,3,,774
Heath,3,,773
Willian,3,,772
Amougou,3,,771
Harrison,3,,224
Guardiola,3,,736
Davies,3,,669
Cahill,3,,668
Fletcher,3,,667
Kporha,3,,666
Pond,3,,664
Samuels,3,,663
Nichols,3,,662
Yogane,3,,661
Jaros,3,,660
Kabia,3,,659
Heaven,3,,658
Kacurri,3,,657
Umeh-Chibueze,3,0.0,644
Amissah,3,,690
Zych,3,0.0,641
Young,3,,656
Forbs,3,,655
Meghoma,3,,649
Orford,3,,701
King,3,,604
Dorrington,3,,699
Mubama,3,,698
Acheampong,3,,697
Wheatley,3,0.0,648
Rodney,3,0.0,647
Agbinone,3,0.0,646
J.Cuenca,3,0.0,586
Dennis,3,0.0,599
Casey,3,0.0,643
Williams-Barnett,3,,689
Brits,3,,704
Alleyne,3,,703
Harris,3,,702
Slater,3,,685
Hardy,3,,684
Olusesi,3,,683
Edozie,3,,459
McConville,3,,681
Rak-Sakyi,3,,695
Cartwright,3,,694
Scarles,3,,677
Marsh,3,,676
Wilson-Esbrand,3,,675
Amass,3,,670
Fitzgerald,3,,673
Nyoni,3,,688
Winterburn,3,,687
Mayers,3,,686
Tomiyasu,3,0.0,22
Tierney,3,0.0,21
Buendia,3,0.0,31
Anthony,3,0.0,61
Aarons,3,0.0,59
Kinsey,3,,680
Broggio,3,,679
Bates,3,,678
Simpson-Pusey,3,,672
Wright,3,,671
