player_id,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,player_name,games,games_starts,minutes,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions
450,8.5,33,3.89,24,2,3,3,1,0,6,0.71,5,0,0,1,0,0,Carlos Alcaraz,15,7,764,2,3,5,2,0,0,4,0,1.7,1.7,1.6,3.4,19,42,21,0.24,0.35,0.59,0.24,0.59,0.20,0.19,0.40,0.20,0.40,26,11,42.3,3.06,1.30,0.08,0.18,20.3,1,0.07,+0.3,+0.3,224,278,80.6,3963,1007,96,112,85.7,95,107,88.8,24,37,64.9,0.7,+1.4,13,20,18,3,265,12,2,1,2,11,6,3,2,1,0,1,10,11,5,5,3,3,3,11,27.3,8,9,2,7,5,16,10,0,378,15,63,168,156,19,378,18,9,50.0,7,38.9,211,1331,707,21,2,14,13,247,0,13,12,1,0,0,0,37,14,8,63.6,51,22.3,84,2,8,22,0,1.47,12,9,+3,+0.35,+0.52,8.2,11.0,-2.9,-0.34,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,26.3,98,3.73,74,15,5,4,0,0,10,0.38,9,1,0,0,0,0,Trent Alexander-Arnold,33,28,"2,365",3,6,9,3,0,0,5,0,1.9,1.9,7.3,9.2,51,232,94,0.11,0.23,0.34,0.11,0.34,0.07,0.28,0.35,0.07,0.35,45,8,17.8,1.71,0.30,0.07,0.38,23.6,3,0.04,+1.1,+1.1,1448,1971,73.5,27901,11363,632,704,89.8,589,771,76.4,203,418,48.6,7.4,-1.3,52,207,65,20,1651,310,63,12,32,153,192,55,34,12,1,10,36,72,50,44,19,9,49,105,46.7,56,26,9,17,31,103,55,4,2253,88,593,1014,660,44,2253,37,17,45.9,17,45.9,1184,5358,2860,36,9,19,15,1436,0,11,9,1,0,0,0,132,3,13,18.8,72,69.2,79,12,5,29,1,2.27,67,25,+42,+1.60,+1.34,58.6,21.7,+36.9,+1.40,+0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,27.9,7,0.25,7,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Alisson,28,28,"2,508",0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0,0,,0.00,0.00,,,,0,,0.0,0.0,794,959,82.8,17555,11360,229,232,98.7,426,433,98.4,137,289,47.4,0.2,-0.6,1,12,0,0,836,121,41,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,13,1,1011,742,991,20,0,0,1011,1,1,100.0,0,0.0,657,2609,1586,0,0,1,0,618,0,0,2,0,0,0,0,47,7,0,100.0,90,73.3,90,27,0,,0,2.18,64,29,+35,+1.26,+0.27,62.2,27.4,+34.9,+1.25,+0.39,28,28,"2,508",29,1.04,100,73,72.0,18,7,3,9,32.1,1,1,0,0,0.0,0,2,2,30.5,0.30,+3.5,+0.13,68,203,33.5,877,128,19.7,26.6,80,37.5,33.4,255,11,4.3,49,1.76,16.0
391,1.7,8,4.59,6,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Miguel Almirón,9,1,157,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.8,3,6,18,0.00,0.00,0.00,0.00,0.00,0.30,0.15,0.45,0.30,0.45,6,2,33.3,3.44,1.15,0.00,0.00,14.2,0,0.09,-0.5,-0.5,54,66,81.8,707,219,39,42,92.9,13,16,81.3,1,3,33.3,0.2,-0.3,3,3,1,0,64,1,0,1,0,0,1,0,0,0,0,1,2,3,2,2,0,1,2,3,66.7,1,2,0,2,0,3,0,0,81,1,10,35,36,9,81,2,1,50.0,1,50.0,54,284,93,3,2,0,2,59,0,1,3,2,0,0,0,4,0,2,0.0,17,4.6,67,0,8,11,14,1.56,1,3,-2,-1.15,-1.78,2.8,3.6,-0.8,-0.47,-1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Olabade Aluko,1,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,3,5,60.0,39,0,2,3,66.7,1,2,50.0,0,0,,0.0,0.0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,6,0,0,6,1,0,6,1,0,0.0,1,100.0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,19.7,28,1.42,24,0,2,1,1,0,2,0.10,2,0,0,0,0,0,Edson Álvarez,28,20,"1,772",0,1,1,0,0,0,9,1,0.4,0.4,0.8,1.2,24,85,18,0.00,0.05,0.05,0.00,0.05,0.02,0.04,0.06,0.02,0.06,12,1,8.3,0.61,0.05,0.00,0.00,26.3,0,0.03,-0.4,-0.4,861,1003,85.8,14393,4200,424,475,89.3,361,402,89.8,66,92,71.7,0.9,+0.2,12,92,12,3,980,16,12,3,12,6,3,0,0,0,0,7,10,50,27,27,15,8,17,35,48.6,18,23,8,15,18,68,46,1,1239,67,361,693,194,12,1239,33,14,42.4,14,42.4,687,3783,1714,22,2,27,15,830,1,42,18,4,0,0,0,88,30,23,56.6,63,51.8,76,4,8,32,2,1.25,19,29,-10,-0.51,-0.18,23.5,29.7,-6.2,-0.32,+0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Will Alves,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,1,100.0,12,0,1,1,100.0,0,0,,0,0,,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,,0,,1,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,3.8,8,2.08,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Harry Amass,5,4,346,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,9,7,23,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02,3,0,0.0,0.78,0.00,0.00,,21.7,0,0.02,-0.1,-0.1,149,181,82.3,1920,387,97,105,92.4,44,56,78.6,3,11,27.3,0.1,0.0,1,5,0,0,150,31,2,0,0,9,29,0,0,0,0,0,3,6,2,5,1,0,2,8,25.0,6,11,1,10,2,8,11,0,250,13,82,88,84,5,250,8,3,37.5,4,50.0,132,705,376,6,2,18,5,124,0,2,4,1,0,0,0,26,7,6,53.8,69,10.1,81,3,1,22,8,0.60,5,9,-4,-1.04,-0.86,5.4,6.3,-0.9,-0.24,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,0.3,2,6.43,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Samuel Amo-Ameyaw,2,0,28,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,0,3,0.00,0.00,0.00,0.00,0.00,0.07,0.22,0.29,0.07,0.29,1,0,0.0,3.21,0.00,0.00,,20.7,0,0.02,0.0,0.0,8,9,88.9,107,13,6,6,100.0,2,3,66.7,0,0,,0.1,-0.1,1,0,1,1,8,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,16,0,5,5,7,1,16,4,0,0.0,3,75.0,11,98,68,0,1,0,2,11,0,1,2,0,0,0,0,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Mathis Amougou,1,0,8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,7,7,100.0,69,30,6,6,100.0,1,1,100.0,0,0,,0.0,0.0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,1,2,4,3,0,9,0,0,,0,,7,25,5,1,0,0,1,6,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Joachim Andersen,1,1,90,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,4,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,1,1,100.0,1.00,1.00,0.00,0.00,25.2,0,0.04,0.0,0.0,61,83,73.5,1227,526,19,21,90.5,31,37,83.8,9,21,42.9,0.0,0.0,0,9,1,0,81,2,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,7,0,93,14,38,50,5,0,93,0,0,,0,,49,189,103,1,0,0,1,67,0,2,0,0,0,0,0,7,2,0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,28.7,35,1.23,27,1,0,7,0,0,2,0.07,1,1,0,0,0,0,Joachim Andersen,29,29,"2,583",0,0,0,0,0,0,6,1,1.0,1.0,0.5,1.5,16,112,2,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.05,0.04,0.05,19,4,21.1,0.66,0.14,0.00,0.00,15.1,0,0.05,-1.0,-1.0,1654,2000,82.7,36471,14436,456,497,91.8,918,985,93.2,269,487,55.2,0.5,-0.5,4,196,6,3,1891,102,81,0,35,12,9,0,0,0,0,7,8,27,18,20,6,1,15,24,62.5,9,37,28,9,34,61,188,1,2336,340,1233,1013,102,22,2336,6,4,66.7,0,0.0,1350,6505,3435,14,1,6,3,1621,0,18,19,0,0,1,1,122,70,39,64.2,89,75.5,89,28,0,,2,1.45,43,42,+1,+0.03,+0.14,39.5,35.8,+3.7,+0.13,+0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,30.3,87,2.87,43,20,7,8,4,5,10,0.33,4,3,0,1,1,1,Elliot Anderson,37,33,"2,728",2,6,8,2,0,0,10,0,2.1,2.1,3.3,5.4,52,143,95,0.07,0.20,0.26,0.07,0.26,0.07,0.11,0.18,0.07,0.18,40,7,17.5,1.32,0.23,0.05,0.29,18.8,0,0.05,-0.1,-0.1,1085,1386,78.3,17458,5922,572,640,89.4,402,496,81.0,77,165,46.7,3.6,+2.7,37,121,19,2,1292,85,26,7,4,86,2,48,17,28,0,9,35,92,56,54,29,9,48,111,43.2,63,48,9,39,31,123,76,4,1832,102,424,891,547,72,1832,75,36,48.0,30,40.0,932,5071,2366,32,21,60,49,1089,0,49,58,4,0,0,0,207,56,30,65.1,74,79.8,79,13,4,27,0,1.76,49,37,+12,+0.40,+0.40,35.2,39.3,-4.1,-0.13,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,27.5,49,1.78,41,3,1,0,0,4,3,0.11,2,1,0,0,0,0,André,33,31,"2,472",0,0,0,0,0,0,7,0,0.4,0.4,0.8,1.3,10,109,11,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,10,1,10.0,0.36,0.04,0.00,0.00,25.5,0,0.04,-0.4,-0.4,1247,1342,92.9,19660,5471,646,677,95.4,475,500,95.0,80,98,81.6,0.7,-0.8,18,111,5,0,1308,32,28,5,15,0,2,0,0,0,0,2,14,91,55,41,41,9,37,63,58.7,26,42,8,34,37,128,30,1,1623,89,439,1046,155,3,1623,32,16,50.0,12,37.5,912,3764,1688,17,0,30,21,1093,0,36,34,0,0,1,0,194,2,6,25.0,75,72.3,80,14,2,3,2,1.15,39,46,-7,-0.25,+0.50,29.9,40.5,-10.6,-0.39,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,9.3,22,2.37,14,0,1,5,1,1,4,0.43,0,0,0,4,0,0,Michail Antonio,14,11,836,1,1,2,1,0,0,1,0,2.2,2.2,1.6,3.8,29,18,59,0.11,0.11,0.22,0.11,0.22,0.24,0.17,0.41,0.24,0.41,19,4,21.1,2.05,0.43,0.05,0.25,12.6,0,0.12,-1.2,-1.2,114,188,60.6,2183,424,52,72,72.2,37,62,59.7,22,31,71.0,0.9,-0.6,9,11,6,2,175,11,0,3,6,25,7,0,0,0,0,2,14,2,2,0,1,1,2,3,66.7,1,6,0,6,0,2,2,0,296,3,26,124,151,36,296,27,9,33.3,13,48.1,173,1177,695,13,9,35,19,221,0,12,7,4,0,0,0,22,17,22,43.6,60,24.4,66,0,3,37,0,1.07,13,18,-5,-0.54,-0.16,11.4,17.8,-6.4,-0.69,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,3.5,2,0.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Jonny Evans,7,3,315,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,10,3,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,2,1,50.0,0.57,0.29,0.00,0.00,11.4,0,0.06,-0.1,-0.1,192,217,88.5,3090,906,90,95,94.7,89,100,89.0,7,14,50.0,0.0,0.0,0,10,1,0,197,20,5,0,0,0,3,0,0,0,0,0,1,8,6,4,4,0,3,6,50.0,3,3,2,1,5,13,15,0,250,36,139,100,15,3,250,1,1,100.0,0,0.0,143,574,242,2,0,1,0,151,0,5,6,0,0,0,0,16,9,3,75.0,45,9.2,77,1,4,21,10,2.43,8,2,+6,+1.71,+2.18,5.6,3.0,+2.6,+0.75,+0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,5.5,5,0.91,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Julian Araujo,12,7,497,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,4,14,22,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0,0,,0.00,0.00,,,,0,,0.0,0.0,178,225,79.1,3006,890,84,94,89.4,83,96,86.5,10,29,34.5,0.1,-0.1,1,17,3,2,198,27,2,0,0,9,25,0,0,0,0,0,2,10,5,4,6,0,5,12,41.7,7,3,0,3,6,16,18,0,275,20,90,136,55,2,275,1,0,0.0,1,100.0,126,482,258,3,0,5,2,149,0,7,2,1,0,0,0,29,3,9,25.0,41,14.5,62,0,5,12,7,1.08,2,10,-8,-1.45,-2.06,6.8,9.4,-2.6,-0.47,-1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,25.1,3,0.12,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Alphonse Areola,26,25,"2,260",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,688,989,69.6,18224,12284,153,154,99.4,334,350,95.4,198,473,41.9,0.0,0.0,0,11,0,0,716,268,72,0,3,0,0,0,0,0,0,5,3,2,2,2,0,0,2,3,66.7,1,0,0,0,0,2,15,3,1049,833,1038,12,0,0,1049,0,0,,0,,601,2480,1348,0,0,0,0,555,0,0,0,0,0,0,1,29,2,0,100.0,87,66.1,88,24,1,55,8,0.96,29,41,-12,-0.48,-0.17,30.1,37.3,-7.2,-0.29,+0.14,26,25,"2,260",41,1.63,115,77,64.3,5,7,13,5,20.0,0,0,0,0,,0,5,3,35.4,0.31,-2.6,-0.10,135,384,35.2,788,119,34.4,32.1,196,57.7,42.9,394,15,3.8,30,1.19,15.0
452,22.4,37,1.66,32,0,2,1,2,0,1,0.04,1,0,0,0,0,0,Joe Aribo,32,21,"2,013",3,0,3,3,0,0,1,0,2.7,2.7,1.6,4.3,36,75,65,0.13,0.00,0.13,0.13,0.13,0.12,0.07,0.19,0.12,0.19,17,7,41.2,0.76,0.31,0.18,0.43,14.0,0,0.16,+0.3,+0.3,929,1046,88.8,13689,2630,514,563,91.3,357,391,91.3,31,45,68.9,1.3,-1.6,16,51,4,1,1032,13,4,2,1,10,4,0,0,0,0,1,15,47,33,17,24,6,17,35,48.6,18,28,11,17,20,67,32,3,1271,52,313,670,299,44,1271,49,21,42.9,22,44.9,745,4068,2021,29,12,27,19,925,0,20,28,1,0,1,0,112,25,24,51.0,63,58.9,79,8,11,32,6,0.34,17,56,-39,-1.74,-0.40,19.4,55.1,-35.7,-1.60,-0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,13.9,19,1.37,12,1,2,4,0,0,4,0.29,1,0,0,3,0,0,Adam Armstrong,20,15,"1,248",2,2,4,2,0,1,4,0,3.3,2.3,1.2,3.5,25,21,79,0.14,0.14,0.29,0.14,0.29,0.24,0.09,0.32,0.17,0.25,25,7,28.0,1.80,0.50,0.08,0.29,16.6,0,0.09,-1.3,-0.3,231,288,80.2,3320,446,138,158,87.3,81,95,85.3,6,13,46.2,0.6,+0.8,9,10,8,2,268,18,0,0,1,14,3,0,0,0,0,2,12,12,3,2,7,3,3,14,21.4,11,6,1,5,3,15,8,0,377,11,44,143,192,49,376,14,6,42.9,8,57.1,235,1324,599,13,6,11,18,286,0,12,5,9,0,0,0,23,5,9,35.7,62,36.5,75,4,5,25,4,0.30,7,35,-28,-2.02,-0.69,12.8,32.4,-19.6,-1.41,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,0.5,1,1.87,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Harrison Armstrong,3,0,48,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.4,1,1,0,0.00,0.00,0.00,0.00,0.00,0.69,0.14,0.82,0.69,0.82,1,0,0.0,1.87,0.00,0.00,,5.8,0,0.37,-0.4,-0.4,7,15,46.7,149,15,3,4,75.0,2,5,40.0,2,4,50.0,0.0,-0.1,1,1,0,0,13,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,20,0,3,12,7,2,20,1,1,100.0,0,0.0,15,110,43,2,0,2,3,14,0,2,2,0,0,0,0,2,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,31.0,4,0.13,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Kepa Arrizabalaga,31,31,"2,790",0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.03,0.00,0.00,,9.7,0,0.06,-0.1,-0.1,752,1027,73.2,20531,13943,120,122,98.4,390,397,98.2,241,500,48.2,0.0,0.0,1,10,0,0,728,295,103,0,0,0,0,0,0,0,0,4,2,1,0,1,0,0,0,2,0.0,2,2,0,2,0,1,15,3,1087,800,1057,29,1,1,1087,1,1,100.0,0,0.0,621,3129,1797,0,0,0,0,486,0,2,6,0,0,2,0,56,7,1,87.5,90,81.6,90,31,0,,1,1.48,50,39,+11,+0.35,+0.21,53.6,38.3,+15.3,+0.49,+0.46,31,31,"2,790",39,1.26,134,95,73.9,13,7,11,8,25.8,4,4,0,0,0.0,0,4,0,41.0,0.28,+2.0,+0.07,132,365,36.2,831,122,33.2,32.9,192,46.4,38.7,367,22,6.0,54,1.74,16.0
762,8.3,35,4.24,22,7,1,1,3,1,3,0.36,2,0,0,1,0,0,Marco Asensio,13,9,743,3,1,4,3,0,2,2,0,4.4,2.9,1.0,3.8,22,45,38,0.36,0.12,0.48,0.36,0.48,0.54,0.12,0.66,0.35,0.47,22,9,40.9,2.66,1.09,0.14,0.33,19.6,1,0.13,-1.4,+0.1,242,313,77.3,3581,1081,138,152,90.8,84,103,81.6,11,33,33.3,1.2,0.0,16,20,11,2,271,39,14,2,1,38,0,23,11,1,0,3,8,7,5,0,7,0,3,9,33.3,6,7,1,6,2,9,3,0,386,6,38,158,200,30,384,19,12,63.2,5,26.3,242,1466,682,21,5,9,8,265,0,11,8,2,0,0,0,28,0,1,0.0,57,21.7,72,3,4,23,0,2.00,18,8,+10,+1.21,+1.31,14.1,11.1,+3.0,+0.36,+0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Brandon Austin,1,1,90,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,22,32,68.8,526,386,7,7,100.0,9,9,100.0,6,16,37.5,0.0,0.0,0,0,0,0,24,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,36,30,36,0,0,0,36,0,0,,0,,22,104,46,0,0,0,0,16,0,0,2,0,0,0,0,1,2,0,100.0,,,,,,,,,,,,,,,,,,,1,1,90,2,2.00,4,2,50.0,0,0,1,0,0.0,0,0,0,0,,0,0,0,2.2,0.55,+0.2,+0.20,3,11,27.3,26,5,38.5,32.3,6,16.7,29.0,15,5,33.3,2,2.00,12.4
424,4.6,9,1.95,5,0,1,2,1,0,1,0.22,0,0,0,1,0,0,Taiwo Awoniyi,26,3,416,1,0,1,1,0,0,0,0,2.1,2.1,0.1,2.2,6,7,20,0.22,0.00,0.22,0.22,0.22,0.46,0.02,0.48,0.46,0.48,10,4,40.0,2.16,0.87,0.10,0.25,12.6,0,0.21,-1.1,-1.1,61,96,63.5,705,157,42,59,71.2,14,25,56.0,1,5,20.0,0.1,-0.1,2,5,2,0,96,0,0,1,0,2,0,0,0,0,0,0,4,6,3,0,3,3,4,5,80.0,1,1,0,1,0,6,7,0,167,5,16,78,74,21,167,9,4,44.4,5,55.6,90,402,183,5,2,19,19,113,0,8,10,1,0,0,0,18,13,38,25.5,16,12.2,64,0,23,10,7,1.92,5,10,-5,-1.08,-1.59,5.7,6.5,-0.8,-0.18,-0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,21.8,61,2.79,36,13,3,3,4,2,6,0.27,4,2,0,0,0,0,Yasin Ayari,34,22,"1,965",2,1,3,2,0,0,3,0,2.4,2.4,2.3,4.8,30,75,61,0.09,0.05,0.14,0.09,0.14,0.11,0.11,0.22,0.11,0.22,28,8,28.6,1.28,0.37,0.07,0.25,18.7,2,0.09,-0.4,-0.4,793,973,81.5,11915,3328,465,509,91.4,269,319,84.3,40,98,40.8,2.6,-1.3,30,55,18,4,880,92,34,10,1,69,3,37,27,6,1,1,14,59,32,15,31,13,26,56,46.4,30,24,6,18,20,79,26,0,1233,58,275,624,354,45,1233,45,18,40.0,18,40.0,655,3244,1466,25,6,38,22,801,0,37,26,3,0,1,0,118,16,20,44.4,58,57.5,78,8,12,22,2,1.68,31,28,+3,+0.14,-0.11,32.5,29.6,+2.9,+0.13,+0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,1.3,1,0.78,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Odsonne Édouard,2,1,115,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,3,4,7,0.00,0.00,0.00,0.00,0.00,0.31,0.04,0.34,0.31,0.34,5,1,20.0,3.91,0.78,0.00,0.00,20.9,0,0.08,-0.4,-0.4,17,28,60.7,230,46,11,16,68.8,4,7,57.1,1,1,100.0,0.0,0.0,1,2,0,0,28,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,2,0.0,2,1,0,1,0,1,1,0,45,1,4,23,18,8,45,1,0,0.0,1,100.0,24,117,56,1,2,4,1,26,0,4,0,2,0,0,0,5,1,4,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
