web_name,gw,npxgi,player_id
B.Fernandes,27,0.2,366
Mbeumo,27,0.3,99
Eze,27,0.9,199
J.Murphy,27,0.0,402
Szoboszlai,27,0.5,336
O.Dango,27,0.8,74
Rogers,27,0.1,54
Trossard,27,0.3,23
Mitoma,27,0.5,136
Mateta,27,0.5,207
Saka,27,0.0,17
Bowen,27,0.2,514
Solanke,27,0.0,82
Enzo,27,1.0,168
Son,27,0.2,503
Madueke,27,0.0,177
Wood,27,0.2,447
Havertz,27,0.0,4
De Bruyne,27,0.0,345
Johnson,27,0.3,275
Evanilson,27,0.0,617
Raúl,27,0.5,252
Strand Larsen,27,0.0,566
Savinho,27,0.6,571
Vardy,27,0.0,306
Martinelli,27,0.0,9
Schade,27,0.4,106
Garnacho,27,0.0,372
Gordon,27,0.0,398
Iwobi,27,0.2,247
Damsgaard,27,0.2,89
Kulusevski,27,0.0,492
Barnes,27,0.0,392
João Pedro,27,0.0,129
Gakpo,27,0.4,321
Gibbs-White,27,0.2,433
Kluivert,27,0.5,71
Foden,27,0.0,348
Rice,27,0.3,16
Welbeck,27,0.4,148
Muñoz,27,0.2,211
Elanga,27,0.0,432
Delap,27,0.1,268
Bruno G.,27,0.0,394
Tielemans,27,0.1,57
Ødegaard,27,0.2,13
Maddison,27,0.3,494
Kudus,27,0.7,525
Diogo J.,27,0.1,317
Neto,27,0.2,73
Minteh,27,0.2,135
Amad,27,0.0,364
Tavernier,27,0.1,83
Alexander-Arnold,27,0.0,311
Adama,27,0.3,239
Bernardo,27,0.0,342
Rashford,27,0.0,385
Aït-Nouri,27,0.2,533
Merino,27,0.4,633
Mac Allister,27,0.2,329
Georginio,27,0.8,618
Andreas,27,0.6,240
Harrison,27,0.3,224
Nketiah,27,1.0,11
Mitchell,27,1.2,210
Beto,27,0.6,218
Calvert-Lewin,27,0.0,220
Nkunku,27,0.6,181
Marmoush,27,0.1,755
Souček,27,0.4,530
Darwin,27,0.0,316
Muniz,27,0.6,251
Buonanotte,27,0.0,117
M.Fernandes,27,0.0,623
Zirkzee,27,0.0,389
L.Paquetá,27,0.0,527
Højlund,27,0.0,375
Joelinton,27,0.0,403
Pedro Porro,27,0.3,495
Smith Rowe,27,0.0,19
Robertson,27,0.0,335
Gvardiol,27,0.0,350
El Khannouss,27,0.1,635
Doku,27,0.9,346
McGinn,27,0.0,48
A.Doucoure,27,0.0,217
Hutchinson,27,0.0,274
Tonali,27,0.0,417
Lewis-Potter,27,0.0,98
Gündogan,27,0.0,625
Davis,27,0.1,267
Ndiaye,27,0.0,232
Kovačić,27,0.0,354
Cook,27,0.1,64
Digne,27,0.0,36
Ayari,27,0.0,600
P.M.Sarr,27,0.3,499
McNeil,27,0.0,230
Christie,27,0.1,63
Sancho,27,0.2,386
Jones,27,0.0,324
Hudson-Odoi,27,0.1,434
Jota Silva,27,0.0,596
Adingra,27,0.0,113
Duran,27,0.0,38
Matheus N.,27,0.5,356
Anderson,27,0.0,423
Sarabia,27,0.1,565
Wilson,27,0.0,259
Richarlison,27,0.0,497
Wan-Bissaka,27,0.0,388
Robinson,27,0.3,255
Munetsi,27,0.4,770
Nørgaard,27,0.0,101
Archer,27,0.0,27
Mavididi,27,0.0,298
Hall,27,0.0,399
Cucurella,27,0.4,163
Kerkez,27,0.0,70
Bellegarde,27,0.3,535
Collins,27,0.1,88
Tarkowski,27,0.0,236
Lacroix,27,0.0,650
Dalot,27,0.1,369
Hughes,27,0.0,203
Baleba,27,0.0,115
Thomas,27,0.1,20
Milenković,27,0.0,573
N.Williams,27,0.1,437
Lindstrøm,27,0.0,577
Onuachu,27,0.2,470
Dibling,27,0.0,608
Chalobah,27,0.0,159
Gravenberch,27,0.0,323
Aribo,27,0.0,452
O'Riley,27,0.0,629
Brooks,27,0.0,62
Wharton,27,0.1,216
Enciso,27,0.0,121
Ndidi,27,0.1,300
Armstrong,27,0.0,603
Ramsey,27,0.0,53
Huijsen,27,0.0,580
Szmodics,27,0.0,611
M.Asensio,27,0.0,762
G.Jesus,27,0.0,2
J.Gomes,27,0.4,553
Guedes,27,0.0,548
J.Ayew,27,0.0,192
Willock,27,0.0,420
Casemiro,27,0.0,368
Saliba,27,0.2,18
Guéhi,27,0.0,200
Eriksen,27,0.0,370
Werner,27,0.0,509
Antonio,27,0.0,512
Yates,27,0.2,449
McAtee,27,0.0,357
Gabriel,27,0.0,3
Summerville,27,0.0,587
Ings,27,0.0,523
N.Semedo,27,0.2,559
Bailey,27,0.0,28
Füllkrug,27,0.0,589
Walker-Peters,27,0.0,476
Roerslev,27,0.0,105
Maatsen,27,0.0,45
Estupiñan,27,0.0,122
Lukić,27,0.0,249
Janelt,27,0.1,94
Caicedo,27,0.0,157
Grealish,27,0.0,349
Alcaraz,27,0.7,450
Schär,27,0.0,415
Tel,27,0.0,768
Manning,27,0.4,467
Carvalho,27,0.0,314
Enes Ünal,27,0.0,65
Ward-Prowse,27,0.0,531
Emerson,27,0.0,520
Harwood-Bellis,27,0.0,461
Mount,27,0.0,382
J.Clarke,27,0.1,631
Virgil,27,0.0,339
Gusto,27,0.0,171
Kamada,27,0.0,205
Livramento,27,0.0,409
Jaden,27,1.1,569
Van den Berg,27,0.0,338
Van Hecke,27,0.2,144
De Ligt,27,0.3,593
Gruda,27,0.0,595
João Félix,27,0.0,621
C.Soler,27,0.0,654
Konaté,27,0.0,326
Hinshelwood,27,0.0,126
Sinisterra,27,0.1,80
Burn,27,0.1,395
Doherty,27,0.1,543
Colwill,27,0.1,162
Dominguez,27,0.0,431
Lerma,27,0.1,206
Murillo,27,0.0,436
Onana,27,0.0,233
Sugawara,27,0.0,474
Sessegnon,27,0.7,579
Kilman,27,0.0,524
Nwaneri,27,0.1,12
Gana,27,0.0,222
Nelson,27,0.0,10
Romero,27,0.0,498
Mario Jr.,27,0.0,557
Spence,27,0.2,504
Martinez,27,0.0,47
Tsimikas,27,0.0,337
Maguire,27,0.2,377
Pinnock,27,0.0,104
Hirst,27,0.1,272
Ugarte,27,0.0,652
Barkley,27,0.0,29
Odobert,27,0.3,612
Mavropanos,27,0.3,528
Burns,27,0.0,264
Awoniyi,27,0.0,424
Adams,27,0.0,60
Mainoo,27,0.0,378
Young,27,0.0,656
Broadhead,27,0.0,262
Tete,27,0.0,257
Mazraoui,27,0.0,594
Kamaldeen,27,0.3,462
Chaplin,27,0.0,265
O'Shea,27,0.0,630
A.Fatawu,27,0.0,570
De Cordova-Reid,27,0.0,290
Ajer,27,0.0,86
Ugochukwu,27,0.0,188
Mykolenko,27,0.3,231
Wieffer,27,0.0,149
Zabarnyi,27,0.0,85
Van de Ven,27,0.0,506
Justin,27,0.1,295
Lewis,27,0.0,355
Bentancur,27,0.1,480
Rúben,27,0.0,361
Faes,27,0.0,291
Ederson M.,27,0.0,347
J.Timber,27,0.0,6
Yarmoliuk,27,0.0,111
Kamara,27,0.0,42
Jensen,27,0.0,95
Branthwaite,27,0.0,219
Malen,27,0.0,725
Sosa,27,0.0,620
Philip,27,0.0,76
Mangala,27,0.0,651
O’Reilly,27,0.0,607
Aina,27,0.0,422
Ferguson,27,0.1,123
Akanji,27,0.0,340
Cresswell,27,1.0,517
Downes,27,0.0,518
Toti,27,0.1,567
Burgess,27,0.0,263
Elliott,27,0.0,319
Alex Moreno,27,0.0,26
Sterling,27,0.0,186
Scott,27,0.1,77
McAteer,27,0.0,299
Kayode,27,0.0,757
Garner,27,0.0,223
R.Gomes,27,0.0,563
Daka,27,0.0,289
Veltman,27,0.0,145
Gómez,27,0.3,714
Dunk,27,0.0,120
Bednarek,27,0.0,455
Andersen,27,0.0,191
Tosin,27,0.2,187
Dewsbury-Hall,27,0.0,166
Kristiansen,27,0.0,296
White,27,0.0,24
Udogie,27,0.0,505
James,27,0.0,172
Cash,27,0.0,32
Lamptey,27,0.3,131
Bergvall,27,0.0,481
Konsa,27,0.0,44
Castagne,27,0.0,244
C.Richards,27,0.0,194
O'Brien,27,0.2,582
Trippier,27,0.0,418
Bassey,27,0.0,241
Calafiori,27,0.1,578
Brereton Díaz,27,0.0,584
Taylor,27,0.0,281
Morsy,27,0.0,278
Greaves,27,0.0,270
Cajuste,27,0.1,619
Winks,27,0.0,309
Smallbone,27,0.1,471
Devenny,27,0.0,645
Smith,27,0.0,81
Hee Chan,27,0.0,550
Mudryk,27,0.0,179
Lavia,27,0.0,174
Doyle,27,0.0,544
Cairney,27,0.0,243
Tierney,27,0.2,21
Lallana,27,0.0,463
André,27,0.0,642
Disasi,27,0.1,167
Bradley,27,0.0,313
Coufal,27,0.0,516
Mings,27,0.0,49
Senesi,27,0.0,79
George,27,0.6,696
Jebbison,27,0.0,69
Willian,27,0.0,772
W.Fofana,27,0.0,189
Berge,27,0.0,622
Álvarez,27,0.0,511
Bree,27,0.0,457
Yoro,27,0.0,572
Diego Carlos,27,0.0,35
Diop,27,0.0,245
Townsend,27,0.0,583
Stones,27,0.0,362
Longstaff,27,0.0,410
King,27,0.0,604
Antony,27,0.0,365
Miley,27,0.0,411
Almirón,27,0.0,391
Flekken,27,0.0,91
Kelly,27,0.0,404
Shaw,27,0.0,387
Keane,27,0.0,228
Coleman,27,0.0,221
Chilwell,27,0.0,160
Dorgu,27,0.0,766
Stephens,27,0.0,472
Okoli,27,0.0,301
Pau,27,0.0,52
Tomiyasu,27,0.0,22
Buendia,27,0.0,31
Agbadou,27,0.0,720
Obi,27,0.0,776
Patterson,27,0.0,234
B.Soumaré,27,0.0,285
Davies,27,0.0,669
Danso,27,0.1,767
Jorginho,27,0.0,7
Lewis-Skelly,27,0.0,597
Walker,27,0.0,363
F.Kadıoğlu,27,0.0,628
Phillips,27,0.0,359
Bissouma,27,0.0,482
Coady,27,0.0,288
Moore,27,0.0,610
Hill,27,0.2,68
A.Becker,27,0.0,310
Sangaré,27,0.0,442
Dragusin,27,0.0,486
Iroegbunam,27,0.0,226
Tuanzebe,27,0.0,282
Mosquera,27,0.0,558
Dawson,27,0.0,542
Zinchenko,27,0.0,25
C.Doucouré,27,0.0,193
Esse,27,0.0,730
Choudhury,27,0.0,287
Al-Hamadi,27,0.0,260
N.Gonzalez,27,0.1,765
Kiwior,27,0.0,8
March,27,0.0,132
Milner,27,0.0,134
Collyer,27,0.0,613
Stewart,27,0.0,473
L.Guilherme,27,0.0,526
Reed,27,0.0,254
Skipp,27,0.0,501
Clyne,27,0.0,196
S.Bueno,27,0.0,564
Igor,27,0.0,128
Broja,27,0.0,156
Irving,27,0.0,576
Chiesa,27,0.0,636
Pickford,27,0.0,235
Schlupp,27,0.0,214
Edouard,27,0.0,198
Todibo,27,0.0,591
Moder,27,0.0,137
Osula,27,0.0,590
G.Rodríguez,27,0.0,588
Aké,27,0.0,341
Maghoma,27,0.1,674
Quansah,27,0.0,333
Morato,27,0.0,653
Acheampong,27,0.0,697
Scarles,27,0.0,677
Bella-Kotchap,27,0.2,456
M.França,27,0.0,208
José Sá,27,0.0,554
Pedro Lima,27,0.0,561
Cornet,27,0.0,515
Webster,27,0.0,147
Henderson,27,0.0,201
H.Clarke,27,0.0,266
Vinicius,27,0.0,258
Gray,27,0.0,489
Bobb,27,0.0,343
Edozie,27,0.0,459
Amo-Ameyaw,27,0.0,451
Vestergaard,27,0.1,307
Evans,27,0.0,371
Boly,27,0.0,425
Malacia,27,0.0,379
Reguilón,27,0.0,496
Grønbæk,27,0.0,734
Khusanov,27,0.1,732
A. Garcia,27,0.0,731
Mheuka,27,0.1,781
Monga,27,,792
Botman,27,0.0,393
Krafth,27,0.0,405
Fraser,27,0.0,397
Forbs,27,0.0,655
Butler-Oyedeji,27,0.0,665
McTominay,27,0.0,381
Gilmour,27,0.0,124
Ogbene,27,0.0,632
Verbruggen,27,0.0,146
Arrizabalaga,27,0.1,152
Bogarde,27,0.0,598
Konak,27,0.0,97
Godo,27,0.0,605
Renato Veiga,27,0.0,184
Leno,27,0.0,248
Y. Chermiti,27,0.0,237
Thiago,27,0.0,107
Kinsky,27,0.0,716
Moorhouse,27,0.0,778
Yang,27,0.0,717
Meghoma,27,0.0,649
Wheatley,27,0.0,648
Fletcher,27,0.0,667
Kporha,27,0.0,666
Porter,27,0.0,756
Pond,27,0.0,664
Nichols,27,0.0,662
Yogane,27,0.0,661
Jaros,27,0.0,660
Wilson-Esbrand,27,0.0,675
Knight,27,0.0,758
Fitzgerald,27,0.0,673
Simpson-Pusey,27,0.0,672
Wright,27,0.0,671
Amass,27,0.0,670
Samuels,27,0.0,663
O'Brien-Whitmarsh,27,0.0,693
Nallo,27,0.0,692
Wilson-Brown,27,0.0,708
Rees-Dottin,27,0.0,707
Abbott,27,0.0,706
Arthur,27,0.0,705
Brits,27,0.0,704
Alleyne,27,0.0,703
Harris,27,0.0,702
Kacurri,27,0.0,657
Rodney,27,0.0,647
Agbinone,27,0.0,646
Umeh-Chibueze,27,0.0,644
Casey,27,0.0,643
Zych,27,0.0,641
Ji-soo,27,0.0,96
Hickey,27,0.0,93
Henry,27,0.0,92
Kabia,27,0.0,659
Heaven,27,0.0,658
Orford,27,0.0,701
Dixon,27,0.0,627
Kaboré,27,0.0,626
Dasilva,27,0.0,90
Brierley,27,0.0,87
Travers,27,0.0,84
Paulsen,27,0.0,75
Mepham,27,0.0,72
H.Traorè,27,0.0,67
Cahill,27,0.0,668
Cashin,27,0.0,763
Undav,27,0.0,143
Steele,27,0.0,142
Sarmiento,27,0.0,141
Peupion,27,0.0,140
Offiah,27,0.0,139
O’Mahony,27,0.0,138
Casadei,27,0.0,158
Bettinelli,27,0.0,155
Faivre,27,0.0,66
Dahoud,27,0.0,119
Cozier-Duberry,27,0.0,118
Barco,27,0.0,116
Baker-Boaitey,27,0.0,114
Zanka,27,0.0,112
Valdimarsson,27,0.0,109
Toney,27,0.0,108
Eyestone,27,0.0,759
Begovic,27,0.0,624
Metcalfe,27,0.0,614
Lankshear,27,0.0,609
I.Osman,27,0.0,127
Gross,27,0.0,125
Cassanova,27,0.0,760
Swinkels,27,0.0,640
Setford,27,0.0,639
Oulad M'hand,27,0.0,638
Meupiyou,27,0.0,637
G.Nunes,27,0.0,634
Rushworth,27,0.0,615
Ajayi,27,0.0,729
Silcott-Duberry,27,0.0,728
Marschall,27,0.0,46
Kesler-Hayden,27,0.0,43
Iling Jr,27,0.0,41
Hause,27,0.0,40
Gauci,27,0.0,39
Dobbin,27,0.0,37
Diaby,27,0.0,34
Cartwright,27,0.0,694
Benjamin Fredrick,27,,786
Echeverri,27,,785
Mané,27,0.0,784
Graczyk,27,0.0,783
Samuels-Smith,27,0.0,782
Barrenechea,27,0.0,30
Morgan,27,0.0,780
Koné,27,0.0,779
Freddie Simmonds,27,,794
Jack Henry-Francis,27,,793
Dendoncker,27,0.0,33
Fábio Vieira,27,0.0,1
Godfrey,27,0.0,715
Soler,27,0.0,713
Akinmboni,27,0.0,712
Okoduwa,27,0.0,711
Jimoh,27,0.0,710
Danns,27,0.0,709
McKenna,27,0.0,727
Coulibaly,27,0.0,726
Raya,27,0.0,15
Sadi,27,0.0,723
Adu-Adjei,27,0.0,722
Hennessey,27,0.0,721
Kayi Sanda,27,0.0,719
Welington,27,0.0,718
Guardiola,27,0.0,736
Arteta,27,0.0,735
Hein,27,0.0,5
Vitor Reis,27,0.0,733
Ramsdale,27,0.0,14
Sherif,27,0.0,724
McConville,27,0.0,681
Kinsey,27,0.0,680
Broggio,27,0.0,679
Bates,27,0.0,678
Coby Ebere,27,0.0,775
Marsh,27,0.0,676
Kukonki,27,0.0,691
Amissah,27,0.0,690
Djiga,27,0.0,769
Nyoni,27,0.0,688
Winterburn,27,0.0,687
Mayers,27,0.0,686
Slater,27,0.0,685
Hardy,27,0.0,684
Dorrington,27,0.0,699
Mubama,27,0.0,698
Fredricson,27,0.0,777
Rak-Sakyi,27,0.0,695
Williams-Barnett,27,0.0,689
Charlie Tasker,27,,791
Gower,27,,790
Neave,27,,789
Dermot Mee,27,,788
Genesis Antwi,27,,787
Amougou,27,0.0,771
A.Murphy,27,0.0,390
Tom Taylor,27,,800
Boniface,27,,799
Jay Robinson,27,,798
Olusesi,27,0.0,683
Olabade Aluko,27,,796
Harry Howell,27,,795
Odysseas,27,0.0,412
Lascelles,27,0.0,407
Kuol,27,0.0,406
Heath,27,0.0,773
Hayden,27,0.0,400
Anselmino,27,0.0,774
Dúbravka,27,0.0,396
Jake Evans,27,,797
Cannon,27,0.0,286
Woolfenden,27,0.0,284
Holgate,27,0.0,225
Whiteman,27,0.0,510
Vicario,27,0.0,508
Veliz,27,0.0,507
Solomon,27,0.0,502
Scarlett,27,0.0,500
Anthony,27,0.0,61
Bergström,27,0.0,154
Carson,27,0.0,344
Emery,27,0.0,737
Iraola,27,0.0,738
R.Williams,27,0.0,334
Omobamidele,27,0.0,440
N.Phillips,27,0.0,332
Morton,27,0.0,331
McConnell,27,0.0,330
Larios,27,0.0,464
Edwards,27,0.0,460
Lo Celso,27,0.0,493
Baggott,27,0.0,261
Sousa,27,0.0,56
Endo,27,0.0,320
Doak,27,0.0,318
Clark,27,0.0,315
Bajcetic,27,0.0,312
Ward,27,0.0,215
Walton,27,0.0,283
Slicker,27,0.0,280
Bryan,27,0.0,483
Luongo,27,0.0,277
Ladapo,27,0.0,276
Humphreys,27,0.0,273
Harness,27,0.0,271
Edmundson,27,0.0,269
Højbjerg,27,0.0,490
Aarons,27,0.0,59
Forster,27,0.0,488
E.Royal,27,0.0,487
Devine,27,0.0,485
Ndaba,27,0.0,279
Bayindir,27,0.0,367
Rodrigo,27,0.0,360
Ortega Moreno,27,0.0,358
João Cancelo,27,0.0,353
Targett,27,0.0,416
Ruddy,27,0.0,414
Pope,27,0.0,413
Bowler,27,0.0,426
Panzo,27,0.0,441
C.Miguel,27,0.0,427
Da Silva Moreira,27,0.0,428
Lindelof,27,0.0,376
Heaton,27,0.0,374
Hannibal,27,0.0,373
O.Richards,27,0.0,438
Mighten,27,0.0,435
Dennis,27,0.0,599
Danilo,27,0.0,429
Pellistri,27,0.0,384
Charles,27,0.0,458
Sels,27,0.0,443
Bazunu,27,0.0,454
Toffolo,27,0.0,444
J.Alvarez,27,0.0,352
Austin,27,0.0,479
A.Phillips,27,0.0,478
Turner,27,0.0,445
Ui-jo,27,0.0,446
McCarthy,27,0.0,469
Kelleher,27,0.0,325
Lumley,27,0.0,466
Lis,27,0.0,465
Worrall,27,0.0,448
Stolarczyk,27,0.0,304
Souttar,27,0.0,303
Ricardo,27,0.0,302
Marcal,27,0.0,297
Iversen,27,0.0,294
Hermansen,27,0.0,293
Golding,27,0.0,292
Mara,27,0.0,468
Gallagher,27,0.0,169
Deivid,27,0.0,165
D.D.Fofana,27,0.0,164
Chukwuemeka,27,0.0,161
Van Nistelrooy,27,0.0,754
Ahamada,27,0.0,190
Sánchez,27,0.0,185
Sinisalo,27,0.0,55
Petrović,27,0.0,183
Marc Guiu,27,0.0,178
M.Sarr,27,0.0,176
Lukaku,27,0.0,175
Kellyman,27,0.0,173
Kalajdžić,27,0.0,555
Maresca,27,0.0,740
Hoever,27,0.0,552
Hodge,27,0.0,551
H.Bueno,27,0.0,549
Hürzeler,27,0.0,739
B.Badiashile,27,0.0,153
Clarke,27,,801
Ângelo,27,0.0,151
Andrey Santos,27,0.0,150
Nuno,27,0.0,747
Rusk,27,0.0,748
J.Araujo,27,0.0,592
Postecoglou,27,0.0,749
Potter,27,0.0,750
Gilchrist,27,0.0,170
J.Cuenca,27,0.0,586
Jørgensen,27,0.0,581
Peart-Harris,27,0.0,103
Onyeka,27,0.0,102
Mee,27,0.0,100
Frank,27,0.0,752
Alves,27,0.0,606
Silva,27,0.0,753
Trevitt,27,0.0,602
Moran,27,0.0,601
Pereira,27,0.0,751
Amorim,27,0.0,745
Areola,27,0.0,513
Stansfield,27,0.0,256
Ream,27,0.0,253
Chadi Riad,27,0.0,195
Cundle,27,0.0,540
Chiwome,27,0.0,539
Chirewa,27,0.0,538
Chiquinho,27,0.0,537
Gonzalez,27,0.0,547
B.Traore,27,0.0,534
Zouma,27,0.0,532
Ozoh,27,0.0,212
Matthews,27,0.0,209
Howe,27,0.0,746
Johnstone,27,0.0,204
Holding,27,0.0,202
Nedeljkovic,27,0.0,50
Olsen,27,0.0,51
Ebiowei,27,0.0,197
Bentley,27,0.0,536
Fábio Silva,27,0.0,545
Mazilu,27,0.0,133
Kozlowski,27,0.0,130
Wiley,27,0.0,575
Pivas,27,0.0,574
Muric,27,0.0,568
Podence,27,0.0,562
Glasner,27,0.0,741
Earthy,27,0.0,519
Moyes,27,0.0,742
Benda,27,0.0,242
Slot,27,0.0,744
Maupay,27,0.0,229
J.Virginia,27,0.0,227
N.Aguerd,27,0.0,529
Foderingham,27,0.0,522
Fabianski,27,0.0,521
M.Salah,28,0.7,328
Haaland,28,0.2,351
Palmer,28,0.3,182
Isak,28,0.4,401
Wissa,28,0.4,110
I.Sarr,28,1.9,585
Watkins,28,0.6,58
N.Jackson,28,0.0,180
Luis Díaz,28,1.0,327
Cunha,28,0.0,541
Semenyo,28,0.1,78
B.Fernandes,28,0.3,366
Mbeumo,28,0.0,99
Eze,28,0.6,199
J.Murphy,28,0.1,402
Szoboszlai,28,0.5,336
O.Dango,28,0.1,74
Rogers,28,0.5,54
Trossard,28,0.9,23
Mitoma,28,0.0,136
Mateta,28,0.0,207
Saka,28,0.0,17
Bowen,28,0.1,514
Solanke,28,0.5,82
Enzo,28,0.4,168
Son,28,0.0,503
Madueke,28,0.0,177
Wood,28,0.3,447
Havertz,28,0.0,4
De Bruyne,28,0.1,345
Johnson,28,0.0,275
Evanilson,28,1.0,617
Raúl,28,0.6,252
Strand Larsen,28,0.0,566
Savinho,28,0.2,571
Vardy,28,0.0,306
Martinelli,28,0.4,9
Schade,28,0.1,106
Garnacho,28,0.2,372
Gordon,28,0.0,398
Iwobi,28,0.6,247
Damsgaard,28,0.2,89
Kulusevski,28,0.0,492
Barnes,28,1.0,392
João Pedro,28,0.6,129
Gakpo,28,0.0,321
Gibbs-White,28,0.4,433
Kluivert,28,1.1,71
Foden,28,0.4,348
Rice,28,0.1,16
Welbeck,28,0.3,148
Muñoz,28,0.4,211
Elanga,28,0.2,432
Delap,28,0.1,268
Bruno G.,28,0.5,394
Tielemans,28,0.5,57
Ødegaard,28,0.9,13
Maddison,28,0.1,494
Kudus,28,0.1,525
Diogo J.,28,0.0,317
Neto,28,0.4,73
Minteh,28,0.1,135
Amad,28,0.0,364
Tavernier,28,1.0,83
Alexander-Arnold,28,0.3,311
Adama,28,0.0,239
Bernardo,28,0.3,342
Rashford,28,0.0,385
Aït-Nouri,28,0.2,533
Merino,28,0.2,633
Mac Allister,28,0.0,329
Georginio,28,0.1,618
Andreas,28,0.1,240
Harrison,28,0.6,224
Nketiah,28,1.0,11
Mitchell,28,0.0,210
Beto,28,0.8,218
Calvert-Lewin,28,0.0,220
Nkunku,28,0.1,181
Marmoush,28,0.0,755
Souček,28,0.2,530
Darwin,28,0.9,316
Muniz,28,0.0,251
Buonanotte,28,0.0,117
M.Fernandes,28,0.0,623
Zirkzee,28,0.6,389
L.Paquetá,28,0.0,527
Højlund,28,0.2,375
Joelinton,28,0.1,403
Pedro Porro,28,0.2,495
Smith Rowe,28,0.1,19
Robertson,28,0.1,335
Gvardiol,28,0.2,350
El Khannouss,28,0.1,635
Doku,28,0.1,346
McGinn,28,0.0,48
A.Doucoure,28,0.3,217
Hutchinson,28,0.0,274
Tonali,28,0.0,417
Lewis-Potter,28,0.0,98
Gündogan,28,0.0,625
Davis,28,0.3,267
Ndiaye,28,0.0,232
Kovačić,28,0.1,354
Cook,28,0.0,64
Digne,28,0.1,36
Ayari,28,0.2,600
P.M.Sarr,28,0.2,499
McNeil,28,0.0,230
Christie,28,0.1,63
Sancho,28,0.1,386
Jones,28,0.9,324
Hudson-Odoi,28,0.4,434
Jota Silva,28,0.0,596
Adingra,28,0.0,113
Duran,28,0.0,38
Matheus N.,28,0.0,356
Anderson,28,0.0,423
Sarabia,28,0.1,565
Wilson,28,0.0,259
Richarlison,28,0.0,497
Wan-Bissaka,28,0.0,388
Robinson,28,0.1,255
Munetsi,28,0.3,770
Nørgaard,28,0.2,101
Archer,28,0.1,27
Mavididi,28,0.0,298
Hall,28,0.0,399
Cucurella,28,0.1,163
Kerkez,28,0.6,70
Bellegarde,28,0.2,535
Collins,28,0.0,88
Tarkowski,28,0.1,236
Lacroix,28,0.0,650
Dalot,28,0.4,369
Hughes,28,0.0,203
Baleba,28,0.0,115
Thomas,28,0.1,20
Milenković,28,0.0,573
N.Williams,28,0.0,437
Lindstrøm,28,0.0,577
Onuachu,28,0.0,470
Dibling,28,0.0,608
Chalobah,28,0.0,159
Gravenberch,28,0.1,323
Aribo,28,0.0,452
O'Riley,28,0.0,629
Brooks,28,0.0,62
Wharton,28,1.4,216
Enciso,28,0.2,121
Ndidi,28,0.0,300
Armstrong,28,0.0,603
Ramsey,28,0.1,53
Huijsen,28,0.2,580
Szmodics,28,0.0,611
M.Asensio,28,0.0,762
G.Jesus,28,0.0,2
J.Gomes,28,0.0,553
Guedes,28,0.0,548
J.Ayew,28,0.0,192
Willock,28,0.0,420
Casemiro,28,0.0,368
Saliba,28,0.0,18
Guéhi,28,0.1,200
Eriksen,28,0.0,370
Werner,28,0.0,509
Antonio,28,0.0,512
Yates,28,0.0,449
McAtee,28,0.0,357
Gabriel,28,0.0,3
Summerville,28,0.0,587
Ings,28,0.0,523
N.Semedo,28,0.0,559
Bailey,28,0.1,28
Füllkrug,28,0.0,589
Walker-Peters,28,0.0,476
Roerslev,28,0.0,105
Maatsen,28,0.0,45
Estupiñan,28,0.0,122
Lukić,28,0.0,249
Janelt,28,0.0,94
Caicedo,28,0.1,157
Grealish,28,0.0,349
Alcaraz,28,0.2,450
Schär,28,0.0,415
Tel,28,0.0,768
Manning,28,0.0,467
Carvalho,28,0.0,314
Enes Ünal,28,0.0,65
Ward-Prowse,28,0.0,531
Emerson,28,0.0,520
Harwood-Bellis,28,0.1,461
Mount,28,0.0,382
J.Clarke,28,0.2,631
Virgil,28,0.0,339
Gusto,28,0.0,171
Kamada,28,0.1,205
Livramento,28,0.0,409
Jaden,28,0.7,569
Van den Berg,28,0.0,338
Van Hecke,28,0.1,144
De Ligt,28,0.1,593
Gruda,28,0.0,595
João Félix,28,0.0,621
C.Soler,28,0.0,654
Konaté,28,0.0,326
Hinshelwood,28,0.0,126
Sinisterra,28,0.0,80
Burn,28,0.1,395
Doherty,28,0.0,543
Colwill,28,0.1,162
Dominguez,28,0.1,431
Lerma,28,0.0,206
Murillo,28,0.0,436
Onana,28,0.0,233
Sugawara,28,0.0,474
Sessegnon,28,0.0,579
Kilman,28,0.0,524
Nwaneri,28,0.0,12
Gana,28,0.0,222
Nelson,28,0.0,10
Romero,28,0.0,498
Mario Jr.,28,0.0,557
Spence,28,0.0,504
Martinez,28,0.0,47
Tsimikas,28,0.0,337
Maguire,28,0.0,377
Pinnock,28,0.0,104
Hirst,28,0.0,272
Ugarte,28,0.0,652
Barkley,28,0.0,29
Odobert,28,0.0,612
Mavropanos,28,0.0,528
Burns,28,0.0,264
Awoniyi,28,0.0,424
Adams,28,0.0,60
Mainoo,28,0.0,378
Young,28,0.0,656
Broadhead,28,0.0,262
Tete,28,0.0,257
Mazraoui,28,0.7,594
Kamaldeen,28,0.0,462
Chaplin,28,0.0,265
O'Shea,28,0.0,630
A.Fatawu,28,0.0,570
De Cordova-Reid,28,0.0,290
Ajer,28,0.0,86
Ugochukwu,28,0.0,188
Mykolenko,28,0.0,231
Wieffer,28,0.0,149
Zabarnyi,28,0.0,85
Van de Ven,28,0.0,506
Justin,28,0.0,295
Lewis,28,0.0,355
Bentancur,28,0.0,480
Rúben,28,0.0,361
Faes,28,0.0,291
Ederson M.,28,0.0,347
