web_name,gw,npxG,player_id
Greaves,2,0.0,270
N.Semedo,2,0.0,559
Jebbison,2,0.0,69
Walker-Peters,2,0.2,476
De Cordova-Reid,2,0.0,290
Senesi,2,0.0,79
McAteer,2,0.0,299
Smith,2,0.0,81
Scott,2,0.0,77
O'Brien,2,0.0,582
Robinson,2,0.0,255
Doyle,2,0.0,544
Digne,2,0.0,36
Longstaff,2,0.0,410
Miley,2,0.0,411
Caicedo,2,0.0,157
Stones,2,0.0,362
Ajer,2,0.0,86
Yoro,2,0.0,572
Disasi,2,0.0,167
Coleman,2,0.0,221
Diop,2,0.0,245
Ward-Prowse,2,0.0,531
Devenny,2,,645
Okoli,2,0.0,301
Eriksen,2,0.0,370
Buendia,2,0.0,31
Obi,2,,776
Almirón,2,0.0,391
Bradley,2,0.0,313
R.Gomes,2,0.0,563
Taylor,2,0.0,281
Keane,2,0.0,228
Toti,2,0.0,567
Danso,2,,767
Lamptey,2,0.0,131
Tomiyasu,2,0.0,22
Philip,2,0.0,76
Van de Ven,2,0.0,506
Spence,2,0.0,504
Cajuste,2,0.0,619
Antony,2,0.0,365
Coady,2,0.0,288
Pau,2,0.0,52
Stephens,2,0.0,472
Kelly,2,0.0,404
Hall,2,0.0,399
F.Kadıoğlu,2,,628
Aina,2,0.0,422
Mosquera,2,0.3,558
Dawson,2,0.0,542
Al-Hamadi,2,0.0,260
Burns,2,0.0,264
Manning,2,0.0,467
Smallbone,2,0.0,471
Mykolenko,2,0.0,231
C.Doucouré,2,0.0,193
W.Fofana,2,0.0,189
James,2,0.0,172
A.Fatawu,2,0.1,570
Stewart,2,0.0,473
Kerkez,2,0.0,70
Bissouma,2,0.1,482
White,2,0.0,24
George,2,,696
Zinchenko,2,0.0,25
Willian,2,,772
Udogie,2,0.0,505
Davies,2,0.0,669
Chiesa,2,,636
Phillips,2,0.0,359
N.Gonzalez,2,,765
Wharton,2,0.0,216
S.Bueno,2,0.0,564
Castagne,2,0.0,244
Morsy,2,0.0,278
Downes,2,0.0,518
André,2,,642
Tsimikas,2,0.0,337
Esse,2,,730
Edouard,2,0.3,198
Iroegbunam,2,0.0,226
Aké,2,0.0,341
Cash,2,0.0,32
Álvarez,2,0.0,511
Sugawara,2,0.0,474
Tierney,2,0.0,21
Jensen,2,0.0,95
Acheampong,2,,697
Kayode,2,,757
Agbadou,2,,720
Moore,2,0.0,610
Berge,2,0.0,622
Dorgu,2,,766
Livramento,2,0.0,409
Kiwior,2,0.0,8
Roerslev,2,0.0,105
Morato,2,,653
Hill,2,0.0,68
G.Rodríguez,2,0.0,588
Todibo,2,0.0,591
Milner,2,0.2,134
Garner,2,0.0,223
Reed,2,0.0,254
B.Soumaré,2,0.0,285
Tuanzebe,2,0.0,282
L.Guilherme,2,0.0,526
Lavia,2,0.0,174
Dewsbury-Hall,2,0.0,166
Mudryk,2,0.0,179
Bella-Kotchap,2,0.0,456
M.França,2,0.0,208
Cresswell,2,0.0,517
Coufal,2,0.0,516
Cornet,2,0.0,515
Young,2,0.0,656
King,2,0.0,604
Grønbæk,2,,734
Maghoma,2,,674
Monga,2,,792
Scarles,2,,677
Mheuka,2,,781
Alex Moreno,2,0.0,26
Winks,2,0.0,309
Kristiansen,2,0.0,296
Vestergaard,2,0.0,307
Quansah,2,0.0,333
Reguilón,2,0.0,496
Renato Veiga,2,0.0,184
Evans,2,0.0,371
McTominay,2,0.1,381
Vinicius,2,0.0,258
H.Clarke,2,0.0,266
Skipp,2,0.0,501
Walker,2,0.0,363
Lallana,2,0.0,463
Cairney,2,0.0,243
Patterson,2,0.0,234
Y. Chermiti,2,0.0,237
Igor,2,0.0,128
Gilmour,2,0.1,124
Collyer,2,0.0,613
Osula,2,0.0,590
Arrizabalaga,2,0.0,152
Broja,2,0.0,156
March,2,0.0,132
Lewis-Skelly,2,0.0,597
Pedro Lima,2,0.0,561
Irving,2,0.0,576
Thiago,2,0.0,107
Konak,2,0.0,97
Forbs,2,,655
Butler-Oyedeji,2,,665
Boly,2,0.0,425
Jorginho,2,0.0,7
Clarke,2,,801
Fábio Vieira,2,0.0,1
Hein,2,0.0,5
Ramsdale,2,0.0,14
Raya,2,0.0,15
Barrenechea,2,0.0,30
Djiga,2,,769
Amougou,2,,771
Heath,2,,773
Anselmino,2,,774
Coby Ebere,2,,775
Fredricson,2,,777
Moorhouse,2,,778
Koné,2,,779
Morgan,2,,780
Samuels-Smith,2,,782
Graczyk,2,,783
Mané,2,,784
Echeverri,2,,785
Benjamin Fredrick,2,,786
Genesis Antwi,2,,787
Dermot Mee,2,,788
Neave,2,,789
Gower,2,,790
Charlie Tasker,2,,791
Diaby,2,0.0,34
Dobbin,2,0.0,37
Gauci,2,0.0,39
Hause,2,0.0,40
Iling Jr,2,0.0,41
Kesler-Hayden,2,0.0,43
Marschall,2,0.0,46
Silcott-Duberry,2,,728
Ajayi,2,,729
A. Garcia,2,,731
Khusanov,2,,732
Vitor Reis,2,,733
Arteta,2,,735
Guardiola,2,,736
Dendoncker,2,0.0,33
Welington,2,,718
Kayi Sanda,2,,719
Hennessey,2,,721
Adu-Adjei,2,,722
Sadi,2,,723
Sherif,2,,724
Coulibaly,2,,726
McKenna,2,,727
Danns,2,,709
Jimoh,2,,710
Okoduwa,2,,711
Akinmboni,2,,712
Soler,2,,713
Godfrey,2,,715
Kinsky,2,,716
Yang,2,,717
Lis,2,0.0,465
Lumley,2,0.0,466
Mara,2,0.0,468
McCarthy,2,0.0,469
A.Phillips,2,0.0,478
Austin,2,0.0,479
Kelleher,2,0.0,325
Pellistri,2,0.0,384
Amo-Ameyaw,2,0.0,451
Bazunu,2,0.0,454
Bree,2,0.0,457
Charles,2,0.0,458
Edozie,2,0.0,459
Edwards,2,0.0,460
Larios,2,0.0,464
Ortega Moreno,2,0.0,358
Rodrigo,2,0.0,360
Bayindir,2,0.0,367
Hannibal,2,0.0,373
Heaton,2,0.0,374
Lindelof,2,0.0,376
Malacia,2,0.0,379
Kuol,2,0.0,406
Lascelles,2,0.0,407
Odysseas,2,0.0,412
Pope,2,0.0,413
Ruddy,2,0.0,414
Targett,2,0.0,416
João Cancelo,2,0.0,353
Marcal,2,0.0,297
Ricardo,2,0.0,302
Souttar,2,0.0,303
Stolarczyk,2,0.0,304
Ward,2,0.0,215
A.Becker,2,0.0,310
Bajcetic,2,0.0,312
Clark,2,0.0,315
Scarlett,2,0.0,500
Solomon,2,0.0,502
Veliz,2,0.0,507
Vicario,2,0.0,508
Whiteman,2,0.0,510
Golding,2,0.0,292
Hermansen,2,0.0,293
Iversen,2,0.0,294
Bryan,2,0.0,483
Devine,2,0.0,485
Dragusin,2,0.0,486
E.Royal,2,0.0,487
Forster,2,0.0,488
Gray,2,0.0,489
Højbjerg,2,0.0,490
Lo Celso,2,0.0,493
McConnell,2,0.0,330
Morton,2,0.0,331
N.Phillips,2,0.0,332
R.Williams,2,0.0,334
Bobb,2,0.0,343
Carson,2,0.0,344
Ederson M.,2,0.0,347
J.Alvarez,2,0.0,352
Chiwome,2,0.0,539
Cundle,2,0.0,540
Holgate,2,0.0,225
J.Virginia,2,0.0,227
Maupay,2,0.0,229
Pickford,2,0.0,235
Benda,2,0.0,242
Harris,2,0.0,702
Fabianski,2,0.0,521
Foderingham,2,0.0,522
N.Aguerd,2,0.0,529
Zouma,2,0.0,532
B.Traore,2,0.0,534
Bentley,2,0.0,536
Chiquinho,2,0.0,537
Chirewa,2,0.0,538
Ndaba,2,0.0,279
Slicker,2,0.0,280
Walton,2,0.0,283
Woolfenden,2,0.0,284
Cannon,2,0.0,286
Choudhury,2,0.0,287
Areola,2,0.0,513
Earthy,2,0.0,519
Doak,2,0.0,318
Endo,2,0.0,320
Baggott,2,0.0,261
Edmundson,2,0.0,269
Harness,2,0.0,271
Humphreys,2,0.0,273
Ladapo,2,0.0,276
Luongo,2,0.0,277
Podence,2,0.0,562
Muric,2,0.0,568
Pivas,2,0.0,574
Wiley,2,0.0,575
Chukwuemeka,2,0.0,161
D.D.Fofana,2,0.0,164
Deivid,2,0.0,165
Gallagher,2,0.0,169
Fraser,2,0.0,397
Gonzalez,2,0.0,547
H.Bueno,2,0.0,549
Hodge,2,0.0,551
Hoever,2,0.0,552
José Sá,2,0.0,554
Kalajdžić,2,0.0,555
Holding,2,0.0,202
Johnstone,2,0.0,204
Matthews,2,0.0,209
Ozoh,2,0.0,212
Rak-Sakyi,2,0.0,695
Schlupp,2,0.0,214
Fábio Silva,2,0.0,545
Leno,2,0.0,248
Mbabu,2,0.0,250
Ream,2,0.0,253
Stansfield,2,0.0,256
Chadi Riad,2,0.0,195
Clyne,2,0.0,196
Ebiowei,2,0.0,197
Henderson,2,0.0,201
Sarmiento,2,0.0,141
Steele,2,0.0,142
Undav,2,0.0,143
Verbruggen,2,0.0,146
Webster,2,0.0,147
Andrey Santos,2,0.0,150
Ângelo,2,0.0,151
B.Badiashile,2,0.0,153
Godo,2,0.0,605
Alves,2,0.0,606
Kozlowski,2,0.0,130
Mazilu,2,0.0,133
Moder,2,0.0,137
O’Mahony,2,0.0,138
Offiah,2,0.0,139
Peupion,2,0.0,140
Jørgensen,2,0.0,581
Townsend,2,0.0,583
J.Cuenca,2,0.0,586
J.Araujo,2,0.0,592
Bogarde,2,0.0,598
Dennis,2,0.0,599
Moran,2,0.0,601
Trevitt,2,0.0,602
Gilchrist,2,0.0,170
Kellyman,2,0.0,173
Lukaku,2,0.0,175
M.Sarr,2,0.0,176
Marc Guiu,2,0.0,178
Petrović,2,0.0,183
Sánchez,2,0.0,185
Ahamada,2,0.0,190
G.Nunes,2,,634
Meupiyou,2,,637
Oulad M'hand,2,,638
Setford,2,,639
Swinkels,2,,640
Zych,2,,641
Casey,2,,643
Umeh-Chibueze,2,,644
Lankshear,2,0.0,609
Metcalfe,2,0.0,614
Rushworth,2,0.0,615
Begovic,2,0.0,624
Kaboré,2,0.0,626
Dixon,2,0.0,627
Ogbene,2,,632
Valdimarsson,2,0.0,109
Zanka,2,0.0,112
Baker-Boaitey,2,0.0,114
Barco,2,0.0,116
Cozier-Duberry,2,0.0,118
Dahoud,2,0.0,119
Gross,2,0.0,125
I.Osman,2,0.0,127
Bergström,2,0.0,154
Bettinelli,2,0.0,155
Casadei,2,0.0,158
Chilwell,2,0.0,160
Mee,2,0.0,100
Onyeka,2,0.0,102
Peart-Harris,2,0.0,103
Toney,2,0.0,108
Paulsen,2,0.0,75
Travers,2,0.0,84
Brierley,2,0.0,87
Dasilva,2,0.0,90
Flekken,2,0.0,91
Henry,2,0.0,92
Hickey,2,0.0,93
Ji-soo,2,0.0,96
Amass,2,,670
Wright,2,,671
Simpson-Pusey,2,,672
Faivre,2,0.0,66
H.Traorè,2,0.0,67
Mepham,2,0.0,72
Jaros,2,,660
Yogane,2,,661
Nichols,2,,662
Samuels,2,,663
Pond,2,,664
Kporha,2,,666
Fletcher,2,,667
Cahill,2,,668
Agbinone,2,,646
Rodney,2,,647
Wheatley,2,,648
Meghoma,2,,649
Kacurri,2,,657
Heaven,2,,658
Kabia,2,,659
Orford,2,,701
Alleyne,2,,703
Brits,2,,704
Arthur,2,,705
Abbott,2,,706
Rees-Dottin,2,,707
Wilson-Brown,2,,708
Kukonki,2,,691
Nallo,2,,692
O'Brien-Whitmarsh,2,,693
Cartwright,2,,694
Mubama,2,,698
Dorrington,2,,699
Olusesi,2,,683
Hardy,2,,684
Slater,2,,685
Mayers,2,,686
Winterburn,2,,687
Nyoni,2,,688
Williams-Barnett,2,,689
Amissah,2,,690
Fitzgerald,2,,673
Wilson-Esbrand,2,,675
Marsh,2,,676
Bates,2,,678
Broggio,2,,679
Kinsey,2,,680
McConville,2,,681
Porter,2,,756
Knight,2,,758
Eyestone,2,,759
Cassanova,2,,760
Cashin,2,,763
Jack Henry-Francis,2,,793
Nuno,2,,747
Rusk,2,,748
Postecoglou,2,,749
Potter,2,,750
Pereira,2,,751
Frank,2,,752
Silva,2,,753
Van Nistelrooy,2,,754
Hürzeler,2,,739
Maresca,2,,740
Glasner,2,,741
Moyes,2,,742
Slot,2,,744
Amorim,2,,745
Howe,2,,746
Nedeljkovic,2,0.0,50
Olsen,2,0.0,51
Sinisalo,2,0.0,55
Sousa,2,0.0,56
Aarons,2,0.0,59
Anthony,2,0.0,61
Emery,2,,737
Iraola,2,,738
Worrall,2,0.0,448
Shaw,2,0.0,387
A.Murphy,2,0.0,390
Botman,2,0.0,393
Dúbravka,2,0.0,396
Hayden,2,0.0,400
Krafth,2,0.0,405
Omobamidele,2,0.0,440
Panzo,2,0.0,441
Sangaré,2,0.0,442
Sels,2,0.0,443
Toffolo,2,0.0,444
Turner,2,0.0,445
Ui-jo,2,0.0,446
Bowler,2,0.0,426
C.Miguel,2,0.0,427
Da Silva Moreira,2,0.0,428
Danilo,2,0.0,429
Mighten,2,0.0,435
O.Richards,2,0.0,438
Freddie Simmonds,2,,794
Harry Howell,2,,795
Olabade Aluko,2,,796
Jake Evans,2,,797
Jay Robinson,2,,798
Boniface,2,,799
Tom Taylor,2,,800
Haaland,3,1.5,351
Wissa,3,1.1,110
Isak,3,1.0,401
M.Salah,3,0.5,328
Watkins,3,0.7,58
Palmer,3,0.1,182
N.Jackson,3,1.3,180
Luis Díaz,3,0.6,327
Mateta,3,0.0,207
Evanilson,3,0.2,617
Wood,3,0.6,447
Solanke,3,0.0,82
I.Sarr,3,0.0,585
Johnson,3,0.4,275
Strand Larsen,3,0.0,566
Havertz,3,0.8,4
Semenyo,3,0.5,78
Madueke,3,0.6,177
Eze,3,0.2,199
Mitoma,3,0.0,136
Raúl,3,0.0,252
Vardy,3,0.0,306
O.Dango,3,0.0,74
Welbeck,3,0.1,148
Schade,3,0.2,106
Delap,3,0.2,268
Cunha,3,0.2,541
Diogo J.,3,0.1,317
Trossard,3,0.0,23
Bowen,3,0.1,514
Mbeumo,3,0.8,99
B.Fernandes,3,0.0,366
Garnacho,3,0.0,372
Gakpo,3,0.3,321
Szoboszlai,3,0.0,336
Barnes,3,0.2,392
Martinelli,3,0.0,9
Kudus,3,0.1,525
Gordon,3,0.0,398
Calvert-Lewin,3,0.3,220
Enzo,3,0.0,168
Beto,3,0.0,218
J.Murphy,3,0.1,402
Souček,3,0.1,530
Saka,3,0.9,17
Rogers,3,0.0,54
Muniz,3,0.3,251
Merino,3,0.0,633
Tavernier,3,0.7,83
Maddison,3,0.1,494
Nketiah,3,0.0,11
Foden,3,0.0,348
Kluivert,3,0.1,71
Darwin,3,0.1,316
João Pedro,3,0.3,129
Son,3,0.1,503
Gibbs-White,3,0.1,433
Zirkzee,3,0.9,389
Højlund,3,0.0,375
Savinho,3,0.0,571
Muñoz,3,0.0,211
Georginio,3,0.2,618
Marmoush,3,,755
Nkunku,3,0.0,181
Duran,3,0.2,38
Elanga,3,0.0,432
De Bruyne,3,0.4,345
Smith Rowe,3,0.2,19
Amad,3,0.0,364
Iwobi,3,0.0,247
Tonali,3,0.0,417
Gvardiol,3,0.1,350
Kulusevski,3,0.1,492
Jones,3,0.0,324
Archer,3,0.0,27
Minteh,3,0.4,135
Ødegaard,3,0.2,13
Bruno G.,3,0.0,394
Bernardo,3,0.3,342
M.Fernandes,3,0.4,623
Buonanotte,3,0.2,117
Wilson,3,0.0,259
A.Doucoure,3,0.0,217
Adama,3,0.2,239
Joelinton,3,0.0,403
Richarlison,3,0.0,497
Rashford,3,0.0,385
Ndiaye,3,0.3,232
Nørgaard,3,0.3,101
P.M.Sarr,3,0.1,499
Lacroix,3,,650
Szmodics,3,0.0,611
Onuachu,3,0.0,470
Harrison,3,0.1,224
Neto,3,0.0,73
L.Paquetá,3,0.0,527
Milenković,3,0.0,573
Rice,3,0.0,16
G.Jesus,3,0.0,2
Sarabia,3,0.0,565
Baleba,3,0.2,115
Munetsi,3,,770
McAtee,3,0.0,357
M.Asensio,3,,762
Mac Allister,3,0.0,329
Gabriel,3,0.1,3
Dibling,3,0.0,608
Aït-Nouri,3,0.5,533
Damsgaard,3,0.2,89
Gündogan,3,0.0,625
Schär,3,0.0,415
Aribo,3,0.5,452
Carvalho,3,0.1,314
Ayari,3,0.7,600
Saliba,3,0.0,18
Enes Ünal,3,0.0,65
J.Gomes,3,0.1,553
Andreas,3,0.0,240
J.Ayew,3,0.0,192
Hudson-Odoi,3,0.2,434
Mount,3,0.0,382
Guedes,3,0.0,548
Cucurella,3,0.0,163
McGinn,3,0.1,48
De Ligt,3,0.0,593
Hutchinson,3,0.1,274
Yates,3,0.0,449
Enciso,3,0.0,121
Jaden,3,0.0,569
Chalobah,3,0.0,159
Adingra,3,0.0,113
Lewis-Potter,3,0.0,98
Virgil,3,0.0,339
Onana,3,0.4,233
Collins,3,0.0,88
N.Williams,3,0.1,437
Tielemans,3,0.0,57
Antonio,3,0.1,512
Armstrong,3,0.0,603
Van den Berg,3,0.0,338
Thomas,3,0.0,20
Mavididi,3,0.0,298
Awoniyi,3,0.0,424
Ings,3,0.0,523
Dalot,3,0.0,369
O'Riley,3,0.0,629
Ndidi,3,0.0,300
Emerson,3,0.0,520
Brooks,3,0.0,62
Lindstrøm,3,0.0,577
Jota Silva,3,0.0,596
João Félix,3,0.0,621
Anderson,3,0.0,423
Kovačić,3,0.0,354
Sancho,3,0.0,386
Hirst,3,0.0,272
Alexander-Arnold,3,0.0,311
Guéhi,3,0.0,200
Harwood-Bellis,3,0.0,461
Füllkrug,3,0.0,589
Christie,3,0.0,63
Konaté,3,0.0,326
Bailey,3,0.0,28
Romero,3,0.0,498
Burn,3,0.0,395
Huijsen,3,0.0,580
Maguire,3,0.0,377
C.Soler,3,,654
Ramsey,3,0.1,53
Malen,3,,725
Willock,3,0.0,420
Casemiro,3,0.0,368
Gusto,3,0.0,171
Dominguez,3,0.0,431
Pedro Porro,3,0.2,495
Faes,3,0.0,291
Sessegnon,3,0.0,579
Summerville,3,0.0,587
Alcaraz,3,0.0,450
Mavropanos,3,0.0,528
Barkley,3,0.0,29
Kilman,3,0.2,524
Broadhead,3,0.0,262
O'Shea,3,0.0,630
Lewis,3,0.2,355
Murillo,3,0.0,436
Rúben,3,0.3,361
Bentancur,3,0.0,480
Mario Jr.,3,0.0,557
Tarkowski,3,0.1,236
Adams,3,0.0,60
Hinshelwood,3,0.2,126
Tel,3,,768
Colwill,3,0.2,162
Daka,3,0.0,289
Justin,3,0.1,295
El Khannouss,3,0.0,635
Van Hecke,3,0.1,144
Robertson,3,0.0,335
Sinisterra,3,0.4,80
Akanji,3,0.0,340
Nelson,3,0.0,10
Zabarnyi,3,0.2,85
Bellegarde,3,0.1,535
McNeil,3,0.1,230
Chaplin,3,0.0,265
Nwaneri,3,0.0,12
Martinez,3,0.3,47
Odobert,3,0.3,612
Grealish,3,0.3,349
O’Reilly,3,0.0,607
Ugarte,3,,652
Tosin,3,0.0,187
Gruda,3,0.0,595
Sosa,3,0.1,620
Pinnock,3,0.0,104
Kamaldeen,3,0.0,462
Bassey,3,0.0,241
Tete,3,0.0,257
Wan-Bissaka,3,0.0,388
C.Richards,3,0.0,194
Branthwaite,3,0.0,219
Doherty,3,0.0,543
Andersen,3,0.0,191
Kamada,3,0.1,205
Sterling,3,0.0,186
Ferguson,3,0.0,123
Mangala,3,,651
Doku,3,0.0,346
Gravenberch,3,0.0,323
Burgess,3,0.0,263
Lerma,3,0.0,206
Janelt,3,0.0,94
Cook,3,0.2,64
Gómez,3,,714
Lukić,3,0.0,249
Gana,3,0.2,222
Brereton Díaz,3,0.2,584
Estupiñan,3,0.0,122
Werner,3,0.0,509
Konsa,3,0.0,44
Hughes,3,0.0,203
Maatsen,3,0.0,45
J.Clarke,3,0.1,631
Veltman,3,0.1,145
Hee Chan,3,0.0,550
Mitchell,3,0.1,210
Calafiori,3,0.0,578
Wieffer,3,0.0,149
Bergvall,3,0.0,481
Mainoo,3,0.0,378
Mazraoui,3,0.1,594
Ugochukwu,3,0.0,188
Davis,3,0.1,267
Dunk,3,0.0,120
J.Timber,3,0.0,6
Yarmoliuk,3,0.0,111
Matheus N.,3,0.0,356
Diego Carlos,3,0.0,35
Bednarek,3,0.0,455
Elliott,3,0.0,319
Kamara,3,0.0,42
Mings,3,0.0,49
Greaves,3,0.0,270
N.Semedo,3,0.0,559
Jebbison,3,0.0,69
Walker-Peters,3,0.0,476
De Cordova-Reid,3,0.0,290
Senesi,3,0.0,79
McAteer,3,0.0,299
Smith,3,0.0,81
Scott,3,0.0,77
O'Brien,3,0.0,582
Robinson,3,0.0,255
Doyle,3,0.1,544
Digne,3,0.0,36
Longstaff,3,0.0,410
Miley,3,0.0,411
Caicedo,3,0.0,157
Stones,3,0.0,362
Ajer,3,0.0,86
Yoro,3,0.0,572
Disasi,3,0.0,167
Coleman,3,0.6,221
Diop,3,0.2,245
Ward-Prowse,3,0.0,531
Devenny,3,0.0,645
Okoli,3,0.0,301
Eriksen,3,0.0,370
Buendia,3,0.0,31
Obi,3,,776
Almirón,3,0.0,391
Bradley,3,0.0,313
R.Gomes,3,0.0,563
Taylor,3,0.0,281
Keane,3,0.2,228
Toti,3,0.0,567
Danso,3,,767
Lamptey,3,0.0,131
Tomiyasu,3,0.0,22
Philip,3,0.0,76
Van de Ven,3,0.0,506
Spence,3,0.0,504
Cajuste,3,0.0,619
Antony,3,0.0,365
Coady,3,0.0,288
Pau,3,0.0,52
Stephens,3,0.2,472
Kelly,3,0.2,404
Hall,3,0.0,399
F.Kadıoğlu,3,0.0,628
Aina,3,0.0,422
Mosquera,3,0.0,558
Dawson,3,0.0,542
Al-Hamadi,3,0.0,260
Burns,3,0.0,264
Manning,3,0.0,467
Smallbone,3,0.0,471
Mykolenko,3,0.0,231
C.Doucouré,3,0.0,193
W.Fofana,3,0.0,189
James,3,0.0,172
A.Fatawu,3,0.0,570
Stewart,3,0.0,473
Kerkez,3,0.0,70
Bissouma,3,0.0,482
White,3,0.0,24
George,3,,696
Zinchenko,3,0.0,25
Willian,3,,772
Udogie,3,0.0,505
Davies,3,0.0,669
Chiesa,3,0.0,636
Phillips,3,0.0,359
N.Gonzalez,3,,765
Wharton,3,0.0,216
S.Bueno,3,0.0,564
Castagne,3,0.0,244
Morsy,3,0.0,278
Downes,3,0.0,518
André,3,0.0,642
Tsimikas,3,0.0,337
Esse,3,,730
Edouard,3,0.0,198
Iroegbunam,3,0.1,226
Aké,3,0.0,341
Cash,3,0.0,32
Álvarez,3,0.0,511
Sugawara,3,0.2,474
Tierney,3,0.0,21
Jensen,3,0.1,95
Acheampong,3,,697
Kayode,3,,757
Agbadou,3,,720
Moore,3,0.0,610
Berge,3,0.0,622
Dorgu,3,,766
Livramento,3,0.0,409
Kiwior,3,0.0,8
Roerslev,3,0.0,105
Morato,3,,653
Hill,3,0.0,68
G.Rodríguez,3,0.0,588
Todibo,3,0.0,591
Milner,3,0.0,134
Garner,3,0.0,223
Reed,3,0.0,254
B.Soumaré,3,0.0,285
Tuanzebe,3,0.0,282
L.Guilherme,3,0.0,526
Lavia,3,0.0,174
Dewsbury-Hall,3,0.0,166
Mudryk,3,0.0,179
Bella-Kotchap,3,0.0,456
M.França,3,0.0,208
Cresswell,3,0.0,517
Coufal,3,0.0,516
Cornet,3,0.0,515
Young,3,0.0,656
King,3,0.0,604
Grønbæk,3,,734
Maghoma,3,,674
Monga,3,,792
Scarles,3,,677
Mheuka,3,,781
Alex Moreno,3,0.0,26
Winks,3,0.0,309
Kristiansen,3,0.0,296
Vestergaard,3,0.0,307
Quansah,3,0.0,333
Reguilón,3,0.0,496
Renato Veiga,3,0.0,184
Evans,3,0.0,371
McTominay,3,0.0,381
Vinicius,3,0.0,258
H.Clarke,3,0.0,266
Skipp,3,0.0,501
Walker,3,0.0,363
Lallana,3,0.1,463
Cairney,3,0.0,243
Patterson,3,0.0,234
Y. Chermiti,3,0.0,237
Igor,3,0.0,128
Gilmour,3,0.0,124
Collyer,3,0.0,613
Osula,3,0.0,590
Arrizabalaga,3,0.0,152
Broja,3,0.0,156
March,3,0.0,132
Lewis-Skelly,3,0.0,597
Pedro Lima,3,0.0,561
Irving,3,0.0,576
Thiago,3,0.0,107
Konak,3,0.0,97
Forbs,3,,655
Butler-Oyedeji,3,,665
Boly,3,0.0,425
Jorginho,3,0.0,7
Clarke,3,,801
Fábio Vieira,3,0.0,1
Hein,3,0.0,5
Ramsdale,3,0.0,14
Raya,3,0.0,15
Barrenechea,3,0.0,30
Djiga,3,,769
Amougou,3,,771
Heath,3,,773
Anselmino,3,,774
Coby Ebere,3,,775
Fredricson,3,,777
Moorhouse,3,,778
Koné,3,,779
Morgan,3,,780
Samuels-Smith,3,,782
Graczyk,3,,783
Mané,3,,784
Echeverri,3,,785
Benjamin Fredrick,3,,786
Genesis Antwi,3,,787
Dermot Mee,3,,788
Neave,3,,789
Gower,3,,790
Charlie Tasker,3,,791
Diaby,3,0.0,34
Dobbin,3,0.0,37
Gauci,3,0.0,39
Hause,3,0.0,40
Iling Jr,3,0.0,41
Kesler-Hayden,3,0.0,43
Marschall,3,0.0,46
Silcott-Duberry,3,,728
Ajayi,3,,729
A. Garcia,3,,731
Khusanov,3,,732
Vitor Reis,3,,733
Arteta,3,,735
Guardiola,3,,736
Dendoncker,3,0.0,33
Welington,3,,718
Kayi Sanda,3,,719
Hennessey,3,,721
Adu-Adjei,3,,722
Sadi,3,,723
Sherif,3,,724
Coulibaly,3,,726
McKenna,3,,727
Danns,3,,709
Jimoh,3,,710
Okoduwa,3,,711
Akinmboni,3,,712
Soler,3,,713
Godfrey,3,,715
Kinsky,3,,716
Yang,3,,717
Lis,3,0.0,465
Lumley,3,0.0,466
Mara,3,0.0,468
McCarthy,3,0.0,469
A.Phillips,3,0.0,478
Austin,3,0.0,479
Kelleher,3,0.0,325
Pellistri,3,0.0,384
Amo-Ameyaw,3,0.0,451
Bazunu,3,0.0,454
Bree,3,0.0,457
Charles,3,0.0,458
Edozie,3,0.0,459
Edwards,3,0.0,460
Larios,3,0.0,464
Ortega Moreno,3,0.0,358
Rodrigo,3,0.0,360
Bayindir,3,0.0,367
Hannibal,3,0.0,373
Heaton,3,0.0,374
Lindelof,3,0.0,376
Malacia,3,0.0,379
Kuol,3,0.0,406
Lascelles,3,0.0,407
Odysseas,3,0.0,412
Pope,3,0.0,413
Ruddy,3,0.0,414
Targett,3,0.0,416
João Cancelo,3,0.0,353
Marcal,3,0.0,297
Ricardo,3,0.0,302
Souttar,3,0.0,303
Stolarczyk,3,0.0,304
Ward,3,0.0,215
A.Becker,3,0.0,310
Bajcetic,3,0.0,312
Clark,3,0.0,315
Scarlett,3,0.0,500
Solomon,3,0.0,502
Veliz,3,0.0,507
Vicario,3,0.0,508
Whiteman,3,0.0,510
Golding,3,0.0,292
Hermansen,3,0.0,293
Iversen,3,0.0,294
Bryan,3,0.0,483
Devine,3,0.0,485
Dragusin,3,0.0,486
E.Royal,3,0.0,487
Forster,3,0.0,488
Gray,3,0.0,489
Højbjerg,3,0.0,490
Lo Celso,3,0.0,493
McConnell,3,0.0,330
Morton,3,0.0,331
N.Phillips,3,0.0,332
R.Williams,3,0.0,334
Bobb,3,0.0,343
Carson,3,0.0,344
Ederson M.,3,0.0,347
J.Alvarez,3,0.0,352
Chiwome,3,0.0,539
Cundle,3,0.0,540
Holgate,3,0.0,225
J.Virginia,3,0.0,227
Maupay,3,0.0,229
Pickford,3,0.0,235
Benda,3,0.0,242
Harris,3,0.0,702
Fabianski,3,0.0,521
Foderingham,3,0.0,522
N.Aguerd,3,0.0,529
Zouma,3,0.0,532
B.Traore,3,0.0,534
Bentley,3,0.0,536
Chiquinho,3,0.0,537
Chirewa,3,0.0,538
Ndaba,3,0.0,279
Slicker,3,0.0,280
Walton,3,0.0,283
Woolfenden,3,0.0,284
Cannon,3,0.0,286
Choudhury,3,0.0,287
