web_name,gw,SiB,player_id
J.Murphy,26,2,402
Tavernier,26,0,83
M.Fernandes,26,0,623
Rashford,26,2,385
Virgil,26,0,339
Bruno G.,26,1,394
L.Paquetá,26,0,527
Højlund,26,0,375
Mac Allister,26,0,329
Buonanotte,26,1,117
Damsgaard,26,0,89
Marmoush,26,1,755
De Bruyne,26,0,345
Jones,26,0,324
Harrison,26,2,224
Ndidi,26,0,300
Nkunku,26,0,181
J.Ayew,26,0,192
Adingra,26,1,113
Gabriel,26,2,3
Armstrong,26,0,603
J.Gomes,26,0,553
Tielemans,26,0,57
Wilson,26,0,259
N.Williams,26,0,437
Burn,26,0,395
G.Jesus,26,0,2
Sancho,26,0,386
Harwood-Bellis,26,0,461
Szmodics,26,0,611
McGinn,26,0,48
Bailey,26,1,28
Justin,26,0,295
De Ligt,26,0,593
O'Shea,26,1,630
Tel,26,0,768
Konaté,26,1,326
Kamaldeen,26,1,462
Doku,26,2,346
Yates,26,2,449
Tete,26,0,257
Jota Silva,26,0,596
Mavididi,26,0,298
Richarlison,26,0,497
Ayari,26,0,600
Anderson,26,1,423
Dalot,26,0,369
Van den Berg,26,0,338
Dibling,26,0,608
Romero,26,0,498
Enciso,26,0,121
Hutchinson,26,2,274
Casemiro,26,0,368
Collins,26,0,88
Cucurella,26,0,163
Colwill,26,1,162
Christie,26,1,63
Antonio,26,0,512
Tarkowski,26,0,236
Enes Ünal,26,0,65
Füllkrug,26,0,589
O'Riley,26,0,629
Schär,26,1,415
Lerma,26,1,206
João Félix,26,0,621
Aribo,26,0,452
Mavropanos,26,0,528
Willock,26,0,420
Tonali,26,0,417
M.Asensio,26,2,762
Brooks,26,0,62
Guéhi,26,0,200
Nwaneri,26,1,12
Andersen,26,0,191
Lewis-Potter,26,0,98
Walker-Peters,26,0,476
Martinez,26,0,47
Bentancur,26,1,480
Lindstrøm,26,0,577
Summerville,26,0,587
Andreas,26,1,240
Gündogan,26,0,625
Wan-Bissaka,26,1,388
Daka,26,0,289
Alexander-Arnold,26,0,311
Grealish,26,0,349
Huijsen,26,0,580
Murillo,26,1,436
Kilman,26,0,524
Munetsi,26,2,770
Ings,26,0,523
Hinshelwood,26,1,126
Maguire,26,0,377
Sessegnon,26,0,579
Ramsey,26,0,53
Van Hecke,26,1,144
Chalobah,26,0,159
P.M.Sarr,26,0,499
C.Soler,26,0,654
Malen,26,1,725
Onana,26,0,233
McNeil,26,0,230
Tosin,26,0,187
Robertson,26,1,335
Nelson,26,0,10
Jaden,26,2,569
J.Timber,26,0,6
Mitchell,26,0,210
Bellegarde,26,1,535
El Khannouss,26,0,635
Maatsen,26,0,45
Barkley,26,0,29
Kerkez,26,0,70
Kamada,26,0,205
C.Richards,26,0,194
Dunk,26,0,120
Sinisterra,26,0,80
Pedro Porro,26,0,495
Doherty,26,0,543
Faes,26,0,291
Sarabia,26,0,565
Guedes,26,0,548
Alcaraz,26,0,450
Janelt,26,0,94
Bassey,26,0,241
Burgess,26,0,263
Rúben,26,0,361
McAtee,26,0,357
Zabarnyi,26,0,85
Pinnock,26,0,104
Kovačić,26,0,354
Mount,26,0,382
Awoniyi,26,0,424
Carvalho,26,1,314
Hirst,26,0,272
Elliott,26,0,319
Estupiñan,26,0,122
Sugawara,26,1,474
Brereton Díaz,26,0,584
Ajer,26,1,86
Dominguez,26,0,431
Mings,26,0,49
Lewis,26,1,355
Greaves,26,0,270
Bradley,26,0,313
J.Clarke,26,1,631
McAteer,26,0,299
Branthwaite,26,1,219
Mario Jr.,26,0,557
Emerson,26,0,520
Konsa,26,0,44
Hall,26,0,399
Mykolenko,26,0,231
Keane,26,0,228
Ugarte,26,1,652
Chaplin,26,0,265
Odobert,26,0,612
Castagne,26,0,244
Lukić,26,0,249
Thomas,26,0,20
Dorgu,26,0,766
Scott,26,0,77
Gusto,26,0,171
Sosa,26,0,620
Calafiori,26,1,578
O’Reilly,26,0,607
Broadhead,26,1,262
Ferguson,26,0,123
Almirón,26,0,391
Davis,26,0,267
Mazraoui,26,0,594
Baleba,26,2,115
N.Semedo,26,1,559
Toti,26,1,567
Ugochukwu,26,0,188
Bergvall,26,1,481
Mainoo,26,0,378
Saliba,26,0,18
Pau,26,0,52
Sterling,26,0,186
Wieffer,26,0,149
Van de Ven,26,0,506
Dawson,26,0,542
Longstaff,26,0,410
Zinchenko,26,2,25
Mangala,26,0,651
Udogie,26,0,505
Burns,26,0,264
Yoro,26,0,572
Hill,26,1,68
Cash,26,0,32
Hughes,26,1,203
S.Bueno,26,0,564
Werner,26,0,509
Taylor,26,0,281
Downes,26,0,518
Yarmoliuk,26,1,111
Adams,26,0,60
Matheus N.,26,0,356
Dragusin,26,0,486
Diego Carlos,26,0,35
Gravenberch,26,0,323
O'Brien,26,0,582
White,26,1,24
Stewart,26,0,473
A.Fatawu,26,0,570
Manning,26,0,467
Philip,26,0,76
Danso,26,0,767
Spence,26,1,504
Akanji,26,0,340
Davies,26,0,669
Diop,26,0,245
Al-Hamadi,26,0,260
Obi,26,0,776
Bednarek,26,0,455
Todibo,26,0,591
Gana,26,0,222
Robinson,26,0,255
R.Gomes,26,0,563
Smallbone,26,0,471
Gomez,26,0,714
Eriksen,26,0,370
Antony,26,0,365
James,26,1,172
Tsimikas,26,0,337
Bissouma,26,0,482
Broja,26,0,156
Roerslev,26,0,105
W.Fofana,26,0,189
Caicedo,26,0,157
Digne,26,0,36
F.Kadıoğlu,26,0,628
Kamara,26,0,42
N.Gonzalez,26,1,765
Cook,26,0,64
Stephens,26,0,472
Aké,26,0,341
C.Doucouré,26,0,193
Edouard,26,0,198
M.França,26,0,208
Cajuste,26,0,619
Hee Chan,26,0,550
Okoli,26,0,301
Vestergaard,26,0,307
Lamptey,26,0,131
Kristiansen,26,0,296
Schlupp,26,0,214
Devenny,26,0,645
Aina,26,0,422
Kelly,26,0,404
Miley,26,2,411
Y. Chermiti,26,0,237
Coufal,26,0,516
Tuanzebe,26,0,282
George,26,0,696
Acheampong,26,0,697
Agbadou,26,0,720
Smith,26,0,81
Morato,26,0,653
Alex Moreno,26,0,26
Kiwior,26,0,8
Buendia,26,0,31
Mosquera,26,0,558
Berge,26,0,622
Lewis-Skelly,26,0,597
Gruda,26,0,595
De Cordova-Reid,26,0,290
Osula,26,0,590
Wharton,26,0,216
Livramento,26,0,409
Chiesa,26,0,636
Jebbison,26,0,69
Doyle,26,0,544
Ward-Prowse,26,0,531
L.Guilherme,26,0,526
B.Soumaré,26,0,285
André,26,0,642
Garner,26,0,223
Renato Veiga,26,0,184
Stones,26,0,362
Veltman,26,0,145
Disasi,26,0,167
Phillips,26,0,359
Patterson,26,0,234
Young,26,0,656
Vinicius,26,0,258
H.Clarke,26,0,266
Coady,26,0,288
Woolfenden,26,0,284
Cornet,26,0,515
Iroegbunam,26,0,226
Forbs,26,0,655
Bella-Kotchap,26,0,456
Willian,26,0,772
Mheuka,26,0,781
Jensen,26,0,95
Scarles,26,0,677
Coulibaly,26,1,726
Mubama,26,0,698
Orford,26,0,701
Esse,26,0,730
Boly,26,0,425
Botman,26,0,393
Krafth,26,0,405
Trippier,26,0,418
Amass,26,0,670
Butler-Oyedeji,26,0,665
March,26,0,132
Webster,26,0,147
Igor,26,0,128
Cairney,26,0,243
Reed,26,0,254
Henderson,26,0,201
Collyer,26,0,613
Moore,26,0,610
Coleman,26,0,221
King,26,0,604
J.Cuenca,26,0,586
Milner,26,0,134
G.Rodríguez,26,0,588
Ricardo,26,0,302
Álvarez,26,0,511
Scarlett,26,0,500
Skipp,26,0,501
Arrizabalaga,26,0,152
Mudryk,26,0,179
Kayode,26,0,757
Tomiyasu,26,0,22
Tierney,26,0,21
McTominay,26,0,381
Reguilón,26,0,496
Quansah,26,0,333
Thiago,26,0,107
Townsend,26,0,583
Lavia,26,0,174
Dewsbury-Hall,26,0,166
Evans,26,0,371
Senesi,26,0,79
Bree,26,0,457
Lallana,26,0,463
Clarke,26,,801
Fábio Vieira,26,0,1
Hein,26,0,5
Jorginho,26,0,7
Ramsdale,26,0,14
Raya,26,0,15
Barrenechea,26,0,30
Djiga,26,0,769
Amougou,26,0,771
Heath,26,0,773
Anselmino,26,0,774
Coby Ebere,26,0,775
Fredricson,26,0,777
Moorhouse,26,0,778
Koné,26,0,779
Morgan,26,0,780
Samuels-Smith,26,0,782
Graczyk,26,0,783
Mané,26,,784
Echeverri,26,,785
Diaby,26,0,34
Dobbin,26,0,37
Gauci,26,0,39
Hause,26,0,40
Iling Jr,26,0,41
Kesler-Hayden,26,0,43
Marschall,26,0,46
Ajayi,26,0,729
A. Garcia,26,0,731
Khusanov,26,0,732
Vitor Reis,26,0,733
Grønbæk,26,0,734
Arteta,26,0,735
Guardiola,26,0,736
Dendoncker,26,0,33
Welington,26,0,718
Kayi Sanda,26,0,719
Hennessey,26,0,721
Adu-Adjei,26,0,722
Sadi,26,0,723
Sherif,26,0,724
McKenna,26,0,727
Silcott-Duberry,26,0,728
Danns,26,0,709
Jimoh,26,0,710
Okoduwa,26,0,711
Akinmboni,26,0,712
Soler,26,0,713
Godfrey,26,0,715
Kinsky,26,0,716
Yang,26,0,717
João Cancelo,26,0,353
Ortega Moreno,26,0,358
Rodrigo,26,0,360
Walker,26,0,363
Bayindir,26,0,367
Hannibal,26,0,373
Heaton,26,0,374
Lindelof,26,0,376
Larios,26,0,464
Lis,26,0,465
Lumley,26,0,466
Mara,26,0,468
McCarthy,26,0,469
A.Phillips,26,0,478
Austin,26,0,479
Pope,26,0,413
Ruddy,26,0,414
Targett,26,0,416
Amo-Ameyaw,26,0,451
Bazunu,26,0,454
Charles,26,0,458
Edozie,26,0,459
Edwards,26,0,460
A.Murphy,26,0,390
Dúbravka,26,0,396
Fraser,26,0,397
Hayden,26,0,400
Kuol,26,0,406
Lascelles,26,0,407
Odysseas,26,0,412
Hermansen,26,0,293
Iversen,26,0,294
Marcal,26,0,297
Souttar,26,0,303
Stolarczyk,26,0,304
Ward,26,0,215
Winks,26,0,309
A.Becker,26,0,310
Gray,26,0,489
Højbjerg,26,0,490
Lo Celso,26,0,493
Solomon,26,0,502
Veliz,26,0,507
Vicario,26,0,508
Whiteman,26,0,510
Golding,26,0,292
Bobb,26,0,343
Carson,26,0,344
Ederson M.,26,0,347
J.Alvarez,26,0,352
Bryan,26,0,483
Devine,26,0,485
E.Royal,26,0,487
Forster,26,0,488
Malacia,26,0,379
Pellistri,26,0,384
Kelleher,26,0,325
McConnell,26,0,330
Morton,26,0,331
N.Phillips,26,0,332
R.Williams,26,0,334
Bentley,26,0,536
Chiquinho,26,0,537
Chirewa,26,0,538
Chiwome,26,0,539
Cundle,26,0,540
Holgate,26,0,225
J.Virginia,26,0,227
Maupay,26,0,229
Areola,26,0,513
Cresswell,26,0,517
Earthy,26,0,519
Fabianski,26,0,521
Foderingham,26,0,522
N.Aguerd,26,0,529
Zouma,26,0,532
B.Traore,26,0,534
Ladapo,26,0,276
Luongo,26,0,277
Morsy,26,0,278
Ndaba,26,0,279
Slicker,26,0,280
Walton,26,0,283
Cannon,26,0,286
Choudhury,26,0,287
Bajcetic,26,0,312
Clark,26,0,315
Doak,26,0,318
Endo,26,0,320
Baggott,26,0,261
Edmundson,26,0,269
Harness,26,0,271
Humphreys,26,0,273
Pedro Lima,26,0,561
Podence,26,0,562
Muric,26,0,568
Pivas,26,0,574
Wiley,26,0,575
Irving,26,0,576
Chukwuemeka,26,0,161
Fábio Silva,26,0,545
Gonzalez,26,0,547
H.Bueno,26,0,549
Hodge,26,0,551
Hoever,26,0,552
José Sá,26,0,554
Kalajdžić,26,0,555
Clyne,26,0,196
Ebiowei,26,0,197
Holding,26,0,202
Johnstone,26,0,204
Matthews,26,0,209
Ozoh,26,0,212
Rak-Sakyi,26,0,695
Pickford,26,0,235
Benda,26,0,242
Harris,26,0,702
Leno,26,0,248
Mbabu,26,0,250
Ream,26,0,253
Stansfield,26,0,256
Chadi Riad,26,0,195
Peupion,26,0,140
Sarmiento,26,0,141
Steele,26,0,142
Undav,26,0,143
Verbruggen,26,0,146
Andrey Santos,26,0,150
Ângelo,26,0,151
B.Badiashile,26,0,153
Trevitt,26,0,602
Godo,26,0,605
Alves,26,0,606
Kozlowski,26,0,130
Mazilu,26,0,133
Moder,26,0,137
O’Mahony,26,0,138
Offiah,26,0,139
Petrović,26,0,183
Sánchez,26,0,185
Ahamada,26,0,190
Jørgensen,26,0,581
J.Araujo,26,0,592
Bogarde,26,0,598
Dennis,26,0,599
Moran,26,0,601
D.D.Fofana,26,0,164
Deivid,26,0,165
Gallagher,26,0,169
Gilchrist,26,0,170
Kellyman,26,0,173
Lukaku,26,0,175
M.Sarr,26,0,176
Marc Guiu,26,0,178
Dixon,26,0,627
Ogbene,26,0,632
G.Nunes,26,0,634
Meupiyou,26,0,637
Oulad M'hand,26,0,638
Setford,26,0,639
Swinkels,26,0,640
Zych,26,0,641
Gross,26,0,125
I.Osman,26,0,127
Lankshear,26,0,609
Metcalfe,26,0,614
Rushworth,26,0,615
Begovic,26,0,624
Kaboré,26,0,626
Toney,26,0,108
Valdimarsson,26,0,109
Zanka,26,0,112
Baker-Boaitey,26,0,114
Barco,26,0,116
Cozier-Duberry,26,0,118
Dahoud,26,0,119
Gilmour,26,0,124
Bergström,26,0,154
Bettinelli,26,0,155
Casadei,26,0,158
Chilwell,26,0,160
Konak,26,0,97
Mee,26,0,100
Onyeka,26,0,102
Peart-Harris,26,0,103
Paulsen,26,0,75
Travers,26,0,84
Brierley,26,0,87
Dasilva,26,0,90
Flekken,26,0,91
Henry,26,0,92
Hickey,26,0,93
Fletcher,26,0,667
Cahill,26,0,668
Wright,26,0,671
Simpson-Pusey,26,0,672
Faivre,26,0,66
H.Traorè,26,0,67
Mepham,26,0,72
Heaven,26,0,658
Kabia,26,0,659
Jaros,26,0,660
Yogane,26,0,661
Nichols,26,0,662
Samuels,26,0,663
Pond,26,0,664
Kporha,26,0,666
Casey,26,0,643
Umeh-Chibueze,26,0,644
Agbinone,26,0,646
Rodney,26,0,647
Wheatley,26,0,648
Meghoma,26,0,649
Kacurri,26,0,657
Alleyne,26,0,703
Brits,26,0,704
Arthur,26,0,705
Abbott,26,0,706
Rees-Dottin,26,0,707
Wilson-Brown,26,0,708
Williams-Barnett,26,0,689
Amissah,26,0,690
Kukonki,26,0,691
Nallo,26,0,692
O'Brien-Whitmarsh,26,0,693
Cartwright,26,0,694
Dorrington,26,0,699
McConville,26,0,681
Olusesi,26,0,683
Hardy,26,0,684
Slater,26,0,685
Mayers,26,0,686
Winterburn,26,0,687
Nyoni,26,0,688
Ji-soo,26,0,96
Fitzgerald,26,0,673
Maghoma,26,0,674
Wilson-Esbrand,26,0,675
Marsh,26,0,676
Bates,26,0,678
Broggio,26,0,679
Kinsey,26,0,680
Porter,26,0,756
Knight,26,0,758
Eyestone,26,0,759
Cassanova,26,0,760
Cashin,26,0,763
Benjamin Fredrick,26,,786
Nuno,26,0,747
Rusk,26,0,748
Postecoglou,26,0,749
Potter,26,0,750
Pereira,26,0,751
Frank,26,0,752
Silva,26,0,753
Van Nistelrooy,26,0,754
Hürzeler,26,0,739
Maresca,26,0,740
Glasner,26,0,741
Moyes,26,0,742
Slot,26,0,744
Amorim,26,0,745
Howe,26,0,746
Nedeljkovic,26,0,50
Olsen,26,0,51
Sinisalo,26,0,55
Sousa,26,0,56
Aarons,26,0,59
Anthony,26,0,61
Emery,26,0,737
Iraola,26,0,738
Panzo,26,0,441
Sangaré,26,0,442
Sels,26,0,443
Toffolo,26,0,444
Turner,26,0,445
Ui-jo,26,0,446
Worrall,26,0,448
Shaw,26,0,387
C.Miguel,26,0,427
Da Silva Moreira,26,0,428
Danilo,26,0,429
Mighten,26,0,435
O.Richards,26,0,438
Omobamidele,26,0,440
Harry Howell,26,,795
Olabade Aluko,26,,796
Jake Evans,26,,797
Jay Robinson,26,,798
Boniface,26,,799
Tom Taylor,26,,800
Bowler,26,0,426
Genesis Antwi,26,,787
Dermot Mee,26,,788
Neave,26,,789
Gower,26,,790
Charlie Tasker,26,,791
Monga,26,,792
Jack Henry-Francis,26,,793
M.Salah,27,3,328
Haaland,27,3,351
Semenyo,27,1,78
Isak,27,0,401
Watkins,27,0,58
Raúl,27,3,252
N.Jackson,27,0,180
Wissa,27,2,110
Madueke,27,0,177
Palmer,27,4,182
Garnacho,27,0,372
Evanilson,27,0,617
Bowen,27,2,514
Mbeumo,27,2,99
Solanke,27,0,82
Luis Díaz,27,1,327
Johnson,27,1,275
Strand Larsen,27,0,566
Cunha,27,3,541
Vardy,27,0,306
Souček,27,1,530
Kudus,27,1,525
Wood,27,1,447
O.Dango,27,4,74
Saka,27,0,17
Mateta,27,2,207
Trossard,27,1,23
Mitoma,27,2,136
Havertz,27,0,4
Schade,27,0,106
Delap,27,2,268
Barnes,27,0,392
Calvert-Lewin,27,0,220
Diogo J.,27,0,317
I.Sarr,27,4,585
Eze,27,3,199
Iwobi,27,1,247
Martinelli,27,0,9
Gordon,27,0,398
Gakpo,27,2,321
Rogers,27,1,54
Son,27,1,503
Kluivert,27,0,71
Muniz,27,2,251
Kulusevski,27,0,492
Georginio,27,1,618
João Pedro,27,1,129
Beto,27,3,218
Welbeck,27,1,148
Szoboszlai,27,1,336
Joelinton,27,0,403
Onuachu,27,3,470
Savinho,27,4,571
Neto,27,1,73
Adama,27,1,239
Nketiah,27,1,11
B.Fernandes,27,0,366
Gvardiol,27,0,350
Gibbs-White,27,0,433
Muñoz,27,0,211
Aït-Nouri,27,1,533
Merino,27,2,633
Amad,27,0,364
Enzo,27,0,168
Elanga,27,0,432
Smith Rowe,27,0,19
Darwin,27,0,316
Rice,27,1,16
Minteh,27,1,135
Bernardo,27,0,342
A.Doucoure,27,0,217
Archer,27,0,27
Ndiaye,27,0,232
Zirkzee,27,1,389
Maddison,27,0,494
Duran,27,0,38
Hudson-Odoi,27,1,434
Foden,27,0,348
Lacroix,27,0,650
Milenković,27,0,573
Nørgaard,27,0,101
Ødegaard,27,0,13
J.Murphy,27,0,402
Tavernier,27,2,83
M.Fernandes,27,0,623
Rashford,27,0,385
Virgil,27,0,339
Bruno G.,27,0,394
L.Paquetá,27,0,527
Højlund,27,0,375
Mac Allister,27,1,329
Buonanotte,27,0,117
Damsgaard,27,1,89
Marmoush,27,0,755
De Bruyne,27,0,345
Jones,27,0,324
Harrison,27,1,224
Ndidi,27,2,300
Nkunku,27,3,181
J.Ayew,27,0,192
Adingra,27,0,113
Gabriel,27,0,3
Armstrong,27,0,603
J.Gomes,27,3,553
Tielemans,27,2,57
Wilson,27,0,259
N.Williams,27,1,437
Burn,27,0,395
G.Jesus,27,0,2
Sancho,27,0,386
Harwood-Bellis,27,0,461
Szmodics,27,0,611
McGinn,27,0,48
Bailey,27,1,28
Justin,27,1,295
De Ligt,27,1,593
O'Shea,27,0,630
Tel,27,1,768
Konaté,27,0,326
Kamaldeen,27,0,462
Doku,27,1,346
Yates,27,1,449
Tete,27,0,257
Jota Silva,27,0,596
Mavididi,27,0,298
Richarlison,27,0,497
Ayari,27,0,600
Anderson,27,0,423
Dalot,27,2,369
Van den Berg,27,0,338
Dibling,27,0,608
Romero,27,0,498
Enciso,27,0,121
Hutchinson,27,0,274
Casemiro,27,0,368
Collins,27,1,88
Cucurella,27,1,163
Colwill,27,1,162
Christie,27,1,63
Antonio,27,0,512
Tarkowski,27,1,236
Enes Ünal,27,0,65
Füllkrug,27,0,589
O'Riley,27,0,629
Schär,27,0,415
Lerma,27,1,206
João Félix,27,0,621
Aribo,27,0,452
Mavropanos,27,1,528
Willock,27,0,420
Tonali,27,0,417
M.Asensio,27,0,762
Brooks,27,0,62
Guéhi,27,0,200
Nwaneri,27,1,12
Andersen,27,0,191
Lewis-Potter,27,0,98
Walker-Peters,27,0,476
Martinez,27,0,47
Bentancur,27,2,480
Lindstrøm,27,0,577
Summerville,27,0,587
Andreas,27,1,240
Gündogan,27,0,625
Wan-Bissaka,27,0,388
Daka,27,0,289
Alexander-Arnold,27,0,311
Grealish,27,0,349
Huijsen,27,0,580
Murillo,27,0,436
Kilman,27,1,524
Munetsi,27,2,770
Ings,27,0,523
Hinshelwood,27,0,126
Maguire,27,3,377
Sessegnon,27,2,579
Ramsey,27,0,53
Van Hecke,27,1,144
Chalobah,27,0,159
P.M.Sarr,27,2,499
C.Soler,27,0,654
Malen,27,0,725
Onana,27,0,233
McNeil,27,0,230
Tosin,27,1,187
Robertson,27,0,335
Nelson,27,0,10
Jaden,27,1,569
J.Timber,27,0,6
Mitchell,27,2,210
Bellegarde,27,1,535
El Khannouss,27,0,635
Maatsen,27,0,45
Barkley,27,0,29
Kerkez,27,0,70
Kamada,27,0,205
C.Richards,27,1,194
Dunk,27,0,120
Sinisterra,27,1,80
Pedro Porro,27,0,495
Doherty,27,1,543
Faes,27,0,291
Sarabia,27,0,565
Guedes,27,0,548
Alcaraz,27,1,450
Janelt,27,1,94
Bassey,27,0,241
Burgess,27,0,263
Rúben,27,0,361
McAtee,27,0,357
Zabarnyi,27,0,85
Pinnock,27,0,104
Kovačić,27,0,354
Mount,27,0,382
Awoniyi,27,0,424
Carvalho,27,0,314
Hirst,27,1,272
Elliott,27,0,319
Estupiñan,27,0,122
Sugawara,27,0,474
Brereton Díaz,27,0,584
Ajer,27,1,86
Dominguez,27,0,431
Mings,27,0,49
Lewis,27,0,355
Greaves,27,0,270
Bradley,27,0,313
J.Clarke,27,0,631
McAteer,27,0,299
Branthwaite,27,0,219
Mario Jr.,27,0,557
Emerson,27,0,520
Konsa,27,1,44
Hall,27,0,399
Mykolenko,27,0,231
Keane,27,0,228
Ugarte,27,0,652
Chaplin,27,0,265
Odobert,27,2,612
Castagne,27,0,244
Lukić,27,0,249
Thomas,27,0,20
Dorgu,27,1,766
Scott,27,0,77
Gusto,27,0,171
Sosa,27,0,620
Calafiori,27,1,578
O’Reilly,27,0,607
Broadhead,27,0,262
Ferguson,27,1,123
Almirón,27,0,391
Davis,27,0,267
Mazraoui,27,0,594
Baleba,27,0,115
N.Semedo,27,0,559
Toti,27,0,567
Ugochukwu,27,0,188
Bergvall,27,0,481
Mainoo,27,0,378
Saliba,27,1,18
Pau,27,0,52
Sterling,27,0,186
Wieffer,27,0,149
Van de Ven,27,0,506
Dawson,27,0,542
Longstaff,27,0,410
Zinchenko,27,0,25
Mangala,27,0,651
Udogie,27,0,505
Burns,27,0,264
Yoro,27,0,572
Hill,27,2,68
Cash,27,0,32
Hughes,27,0,203
S.Bueno,27,0,564
Werner,27,0,509
Taylor,27,0,281
Downes,27,0,518
Yarmoliuk,27,0,111
Adams,27,0,60
Matheus N.,27,0,356
Dragusin,27,0,486
Diego Carlos,27,0,35
Gravenberch,27,0,323
O'Brien,27,1,582
White,27,0,24
Stewart,27,0,473
A.Fatawu,27,0,570
Manning,27,1,467
Philip,27,0,76
Danso,27,2,767
Spence,27,0,504
Akanji,27,0,340
Davies,27,0,669
Diop,27,0,245
Al-Hamadi,27,0,260
Obi,27,0,776
Bednarek,27,0,455
Todibo,27,0,591
Gana,27,0,222
Robinson,27,0,255
R.Gomes,27,0,563
Smallbone,27,0,471
Gomez,27,0,714
Eriksen,27,0,370
Antony,27,0,365
James,27,0,172
Tsimikas,27,1,337
Bissouma,27,0,482
Broja,27,0,156
Roerslev,27,0,105
W.Fofana,27,0,189
Caicedo,27,0,157
Digne,27,0,36
F.Kadıoğlu,27,0,628
Kamara,27,0,42
N.Gonzalez,27,0,765
Cook,27,0,64
Stephens,27,0,472
Aké,27,0,341
C.Doucouré,27,0,193
Edouard,27,0,198
M.França,27,0,208
Cajuste,27,1,619
Hee Chan,27,0,550
Okoli,27,0,301
Vestergaard,27,1,307
Lamptey,27,0,131
Kristiansen,27,1,296
Schlupp,27,0,214
Devenny,27,0,645
Aina,27,0,422
Kelly,27,0,404
Miley,27,0,411
Y. Chermiti,27,0,237
Coufal,27,0,516
Tuanzebe,27,0,282
George,27,1,696
Acheampong,27,0,697
Agbadou,27,0,720
Smith,27,0,81
Morato,27,0,653
Alex Moreno,27,0,26
Kiwior,27,0,8
Buendia,27,0,31
Mosquera,27,0,558
Berge,27,0,622
Lewis-Skelly,27,0,597
Gruda,27,0,595
De Cordova-Reid,27,0,290
Osula,27,0,590
Wharton,27,1,216
Livramento,27,0,409
Chiesa,27,0,636
Jebbison,27,0,69
Doyle,27,0,544
Ward-Prowse,27,0,531
L.Guilherme,27,0,526
B.Soumaré,27,0,285
André,27,0,642
Garner,27,0,223
Renato Veiga,27,0,184
Stones,27,0,362
Veltman,27,0,145
Disasi,27,1,167
Phillips,27,0,359
Patterson,27,0,234
Young,27,0,656
Vinicius,27,0,258
H.Clarke,27,0,266
Coady,27,0,288
Woolfenden,27,0,284
Cornet,27,0,515
Iroegbunam,27,0,226
Forbs,27,0,655
Bella-Kotchap,27,1,456
Willian,27,0,772
Mheuka,27,1,781
Jensen,27,0,95
Scarles,27,0,677
Coulibaly,27,0,726
Mubama,27,0,698
Orford,27,0,701
Esse,27,0,730
Boly,27,0,425
Botman,27,0,393
Krafth,27,0,405
Trippier,27,0,418
Amass,27,0,670
Butler-Oyedeji,27,0,665
March,27,0,132
Webster,27,0,147
Igor,27,0,128
Cairney,27,0,243
Reed,27,0,254
Henderson,27,0,201
Collyer,27,0,613
Moore,27,0,610
Coleman,27,0,221
King,27,0,604
J.Cuenca,27,0,586
Milner,27,0,134
G.Rodríguez,27,0,588
Ricardo,27,0,302
Álvarez,27,0,511
Scarlett,27,0,500
Skipp,27,0,501
Arrizabalaga,27,1,152
Mudryk,27,0,179
Kayode,27,0,757
Tomiyasu,27,0,22
Tierney,27,1,21
McTominay,27,0,381
Reguilón,27,0,496
Quansah,27,0,333
Thiago,27,0,107
Townsend,27,0,583
Lavia,27,0,174
Dewsbury-Hall,27,0,166
Evans,27,0,371
Senesi,27,0,79
Bree,27,0,457
Lallana,27,0,463
Clarke,27,,801
Fábio Vieira,27,0,1
Hein,27,0,5
Jorginho,27,0,7
Ramsdale,27,0,14
Raya,27,0,15
Barrenechea,27,0,30
Djiga,27,0,769
Amougou,27,0,771
Heath,27,0,773
Anselmino,27,0,774
Coby Ebere,27,0,775
Fredricson,27,0,777
Moorhouse,27,0,778
Koné,27,0,779
Morgan,27,0,780
Samuels-Smith,27,0,782
Graczyk,27,0,783
Mané,27,0,784
Echeverri,27,,785
Diaby,27,0,34
Dobbin,27,0,37
Gauci,27,0,39
Hause,27,0,40
Iling Jr,27,0,41
Kesler-Hayden,27,0,43
Marschall,27,0,46
Ajayi,27,0,729
A. Garcia,27,0,731
Khusanov,27,0,732
Vitor Reis,27,0,733
Grønbæk,27,0,734
Arteta,27,0,735
Guardiola,27,0,736
Dendoncker,27,0,33
Welington,27,0,718
Kayi Sanda,27,0,719
Hennessey,27,0,721
Adu-Adjei,27,0,722
Sadi,27,0,723
Sherif,27,0,724
McKenna,27,0,727
Silcott-Duberry,27,0,728
Danns,27,0,709
Jimoh,27,0,710
Okoduwa,27,0,711
Akinmboni,27,0,712
Soler,27,0,713
Godfrey,27,0,715
Kinsky,27,0,716
Yang,27,0,717
João Cancelo,27,0,353
Ortega Moreno,27,0,358
Rodrigo,27,0,360
Walker,27,0,363
Bayindir,27,0,367
Hannibal,27,0,373
Heaton,27,0,374
Lindelof,27,0,376
Larios,27,0,464
Lis,27,0,465
Lumley,27,0,466
Mara,27,0,468
McCarthy,27,0,469
A.Phillips,27,0,478
Austin,27,0,479
Pope,27,0,413
Ruddy,27,0,414
Targett,27,0,416
Amo-Ameyaw,27,0,451
Bazunu,27,0,454
Charles,27,0,458
Edozie,27,0,459
Edwards,27,0,460
A.Murphy,27,0,390
Dúbravka,27,0,396
Fraser,27,0,397
Hayden,27,0,400
Kuol,27,0,406
