web_name,gw,cc,player_id
A.Becker,2,0,310
Forbs,2,,655
Coady,2,0,288
Esse,2,,730
Buendia,2,0,31
Grønbæk,2,,734
N.Gonzalez,2,,765
Kinsky,2,,716
Fletcher,2,,667
Dahoud,2,0,119
Cahill,2,,668
McKenna,2,,727
Cozier-Duberry,2,0,118
Barco,2,0,116
Baker-Boaitey,2,0,114
Zanka,2,0,112
Sherif,2,,724
Valdimarsson,2,0,109
Lankshear,2,0,609
Toney,2,0,108
Peart-Harris,2,0,103
Rushworth,2,0,615
Sadi,2,,723
Metcalfe,2,0,614
Coulibaly,2,,726
Morato,2,,653
Meghoma,2,,649
Wheatley,2,,648
Rodney,2,,647
Kporha,2,,666
Butler-Oyedeji,2,,665
Pond,2,,664
Samuels,2,,663
Nichols,2,,662
I.Osman,2,0,127
Jaros,2,,660
Kabia,2,,659
Kayi Sanda,2,,719
Fitzgerald,2,,673
Hennessey,2,,721
Simpson-Pusey,2,,672
Wright,2,,671
Adu-Adjei,2,,722
Yogane,2,,661
O’Mahony,2,0,138
Mazilu,2,0,133
Kozlowski,2,0,130
Ahamada,2,0,190
Jimoh,2,,710
Okoduwa,2,,711
Renato Veiga,2,0,184
B.Badiashile,2,0,153
Akinmboni,2,,712
Ângelo,2,0,151
Gross,2,0,125
Soler,2,,713
Undav,2,0,143
Steele,2,0,142
Godfrey,2,,715
Sarmiento,2,0,141
Dennis,2,0,599
J.Araujo,2,0,592
Casadei,2,0,158
J.Cuenca,2,0,586
Jørgensen,2,0,581
Andrey Santos,2,0,150
Diaby,2,0,34
Gilmour,2,0,124
Silcott-Duberry,2,,728
Setford,2,,639
Oulad M'hand,2,,638
Meupiyou,2,,637
Chiesa,2,,636
G.Nunes,2,,634
Dixon,2,0,627
Danns,2,,709
Offiah,2,0,139
Begovic,2,0,624
Brierley,2,0,87
Travers,2,0,84
Paulsen,2,0,75
Mepham,2,0,72
H.Traorè,2,0,67
Faivre,2,0,66
Swinkels,2,,640
Peupion,2,0,140
Kaboré,2,0,626
Yang,2,,717
Kuol,2,0,406
Morgan,2,,780
Hayden,2,0,400
Dúbravka,2,0,396
Botman,2,0,393
A.Murphy,2,0,390
Mheuka,2,,781
Tom Taylor,2,,800
Olusesi,2,,683
McConville,2,,681
Diego Carlos,2,0,35
Kinsey,2,,680
Dobbin,2,0,37
Gauci,2,0,39
Broggio,2,,679
Bates,2,,678
Hause,2,0,40
Nedeljkovic,2,0,50
Obi,2,,776
Coby Ebere,2,,775
Gower,2,,790
Neave,2,,789
Dermot Mee,2,,788
Fredricson,2,,777
Genesis Antwi,2,,787
Benjamin Fredrick,2,,786
Echeverri,2,,785
Charlie Tasker,2,,791
Moorhouse,2,,778
Graczyk,2,,783
Boniface,2,,799
Jake Evans,2,,797
Koné,2,,779
Olabade Aluko,2,,796
Harry Howell,2,,795
Freddie Simmonds,2,,794
Jack Henry-Francis,2,,793
Monga,2,,792
Mané,2,,784
Wilson-Brown,2,,708
Rees-Dottin,2,,707
Abbott,2,,706
Vitor Reis,2,,733
Arthur,2,,705
Brits,2,,704
Alleyne,2,,703
Harris,2,,702
Arteta,2,,735
Marsh,2,,676
Guardiola,2,,736
Dendoncker,2,0,33
Casey,2,,643
Zych,2,,641
Ji-soo,2,0,96
Hickey,2,0,93
Henry,2,0,92
Dasilva,2,0,90
Heaven,2,,658
Kacurri,2,,657
Umeh-Chibueze,2,,644
Wilson-Esbrand,2,,675
Kukonki,2,,691
Iling Jr,2,0,41
Amissah,2,,690
Williams-Barnett,2,,689
Nyoni,2,,688
Winterburn,2,,687
Mayers,2,,686
Slater,2,,685
Hardy,2,,684
Nallo,2,,692
Marschall,2,0,46
Dorrington,2,,699
Hürzeler,2,,739
Mubama,2,,698
Acheampong,2,,697
Rak-Sakyi,2,,695
Ajayi,2,,729
Cartwright,2,,694
O'Brien-Whitmarsh,2,,693
Kesler-Hayden,2,0,43
Stewart,2,0,473
Targett,2,0,416
Ruddy,2,0,414
Odysseas,2,0,412
O.Richards,2,0,438
Mighten,2,0,435
Danilo,2,0,429
M.França,2,0,208
C.Miguel,2,0,427
Bowler,2,0,426
Boly,2,0,425
Worrall,2,0,448
Ui-jo,2,0,446
Turner,2,0,445
Toffolo,2,0,444
Panzo,2,0,441
Omobamidele,2,0,440
Da Silva Moreira,2,0,428
Baggott,2,0,261
N.Phillips,2,0,332
Morton,2,0,331
McConnell,2,0,330
Kelleher,2,0,325
Pellistri,2,0,384
McTominay,2,0,381
Bella-Kotchap,2,0,456
Bazunu,2,0,454
J.Alvarez,2,0,352
A.Phillips,2,0,478
R.Williams,2,0,334
McCarthy,2,0,469
Mara,2,0,468
Lumley,2,0,466
Lis,2,0,465
Larios,2,0,464
Edwards,2,0,460
Charles,2,0,458
Hermansen,2,0,293
Golding,2,0,292
Austin,2,0,479
Carson,2,0,344
Silva,2,,753
Frank,2,,752
Pereira,2,,751
Potter,2,,750
Postecoglou,2,,749
Rusk,2,,748
Samuels-Smith,2,,782
Cashin,2,,763
Cassanova,2,,760
Heaton,2,0,374
Knight,2,,758
Anselmino,2,,774
Heath,2,,773
Amougou,2,,771
Djiga,2,,769
Barrenechea,2,0,30
Tomiyasu,2,0,22
Raya,2,0,15
Ramsdale,2,0,14
Hein,2,0,5
Fábio Vieira,2,0,1
Eyestone,2,,759
Hannibal,2,0,373
Evans,2,0,371
Bayindir,2,0,367
Ortega Moreno,2,0,358
João Cancelo,2,0,353
Lascelles,2,0,407
Iraola,2,,738
Emery,2,,737
Anthony,2,0,61
Aarons,2,0,59
Van Nistelrooy,2,,754
Sinisalo,2,0,55
Olsen,2,0,51
Nuno,2,,747
Howe,2,,746
Amorim,2,,745
Slot,2,,744
Moyes,2,,742
Glasner,2,,741
Maresca,2,,740
Porter,2,,756
Sousa,2,0,56
Fábio Silva,2,0,545
D.D.Fofana,2,0,164
Chukwuemeka,2,0,161
Wiley,2,0,575
Pivas,2,0,574
Muric,2,0,568
S.Bueno,2,0,564
Podence,2,0,562
Petrović,2,0,183
M.Sarr,2,0,176
Edmundson,2,0,269
Kellyman,2,0,173
Gilchrist,2,0,170
Gallagher,2,0,169
Deivid,2,0,165
J.Virginia,2,0,227
Holgate,2,0,225
Cannon,2,0,286
Woolfenden,2,0,284
Slicker,2,0,280
Stansfield,2,0,256
Lukaku,2,0,175
Bettinelli,2,0,155
Bergström,2,0,154
Onyeka,2,0,102
Mee,2,0,100
Konak,2,0,97
Alves,2,0,606
Godo,2,0,605
Trevitt,2,0,602
Moran,2,0,601
Coleman,2,0,221
Ozoh,2,0,212
Matthews,2,0,209
Clarke,2,,801
Holding,2,0,202
Kalajdžić,2,0,555
Hoever,2,0,552
Hodge,2,0,551
H.Bueno,2,0,549
Gonzalez,2,0,547
Ward,2,0,215
Okoli,2,0,301
Marcal,2,0,297
Iversen,2,0,294
Højbjerg,2,0,490
Forster,2,0,488
E.Royal,2,0,487
Devine,2,0,485
Bryan,2,0,483
Doak,2,0,318
Clark,2,0,315
Ream,2,0,253
Vinicius,2,0,258
Whiteman,2,0,510
Vicario,2,0,508
Veliz,2,0,507
Solomon,2,0,502
Lo Celso,2,0,493
Ndaba,2,0,279
Luongo,2,0,277
Ladapo,2,0,276
Humphreys,2,0,273
Harness,2,0,271
Bajcetic,2,0,312
Mbabu,2,0,250
Benda,2,0,242
Y. Chermiti,2,0,237
Maupay,2,0,229
B.Traore,2,0,534
Zouma,2,0,532
N.Aguerd,2,0,529
Foderingham,2,0,522
Fabianski,2,0,521
Ricardo,2,0,302
Cornet,2,0,515
Areola,2,0,513
Ebiowei,2,0,197
Chadi Riad,2,0,195
Cundle,2,0,540
Chiwome,2,0,539
Chirewa,2,0,538
Bentley,2,0,536
Stolarczyk,2,0,304
Souttar,2,0,303
B.Fernandes,3,0,366
M.Salah,3,3,328
Palmer,3,5,182
Enzo,3,1,168
Mbeumo,3,3,99
Kulusevski,3,3,492
Damsgaard,3,2,89
Ødegaard,3,1,13
Tielemans,3,1,57
Andreas,3,1,240
Rice,3,0,16
Iwobi,3,2,247
Luis Díaz,3,0,327
Pedro Porro,3,1,495
Eze,3,1,199
Davis,3,3,267
Szoboszlai,3,3,336
Son,3,3,503
De Bruyne,3,6,345
Cunha,3,2,541
Saka,3,1,17
Gordon,3,3,398
Alexander-Arnold,3,0,311
Gibbs-White,3,3,433
Bowen,3,2,514
Rogers,3,1,54
Bruno G.,3,0,394
Cook,3,0,64
Bernardo,3,4,342
Semenyo,3,1,78
Hudson-Odoi,3,0,434
Elanga,3,2,432
Mac Allister,3,1,329
Kluivert,3,3,71
Foden,3,0,348
Neto,3,0,73
Robinson,3,1,255
Savinho,3,0,571
Maddison,3,2,494
Christie,3,1,63
Isak,3,0,401
Amad,3,2,364
Muñoz,3,1,211
I.Sarr,3,3,585
Adama,3,1,239
Trossard,3,1,23
Mitchell,3,0,210
Robertson,3,1,335
Sancho,3,0,386
J.Murphy,3,1,402
Martinelli,3,0,9
L.Paquetá,3,0,527
Gündogan,3,1,625
El Khannouss,3,0,635
Tavernier,3,2,83
Garnacho,3,1,372
Mitoma,3,2,136
Digne,3,1,36
Aït-Nouri,3,2,533
O.Dango,3,3,74
Anderson,3,3,423
Manning,3,0,467
Hall,3,0,399
McNeil,3,6,230
Gakpo,3,0,321
Kerkez,3,1,70
Harrison,3,5,224
Madueke,3,0,177
M.Fernandes,3,0,623
João Pedro,3,1,129
Kudus,3,0,525
Wan-Bissaka,3,2,388
Kovačić,3,0,354
Hughes,3,0,203
Doku,3,2,346
Caicedo,3,0,157
McGinn,3,0,48
N.Jackson,3,0,180
Rashford,3,2,385
Mateta,3,0,207
Ayari,3,1,600
Wharton,3,1,216
Haaland,3,1,351
Dalot,3,0,369
Gvardiol,3,0,350
Hutchinson,3,0,274
A.Doucoure,3,0,217
Gravenberch,3,0,323
Estupiñan,3,2,122
Bellegarde,3,0,535
Eriksen,3,0,370
Lukić,3,0,249
Buonanotte,3,0,117
Grealish,3,3,349
Wissa,3,3,110
Watkins,3,1,58
Minteh,3,0,135
Lewis-Potter,3,0,98
Walker-Peters,3,1,476
Joelinton,3,0,403
J.Clarke,3,0,631
Evanilson,3,0,617
Mavididi,3,0,298
Barnes,3,0,392
Livramento,3,1,409
Raúl,3,0,252
Willock,3,0,420
Matheus N.,3,1,356
J.Gomes,3,0,553
N.Semedo,3,0,559
Gusto,3,0,171
Tonali,3,0,417
Casemiro,3,0,368
Ramsey,3,1,53
Mykolenko,3,1,231
Dibling,3,2,608
Baleba,3,1,115
Delap,3,1,268
Schade,3,1,106
Georginio,3,0,618
Young,3,0,656
Jones,3,0,324
Lindstrøm,3,0,577
Gana,3,0,222
Cucurella,3,0,163
Kamada,3,1,205
Wood,3,0,447
Welbeck,3,0,148
Johnson,3,0,275
Morsy,3,1,278
Smith Rowe,3,0,19
Kristiansen,3,2,296
Vardy,3,1,306
Trippier,3,0,418
Mazraoui,3,1,594
Maatsen,3,0,45
Wilson,3,0,259
Ward-Prowse,3,0,531
Nørgaard,3,1,101
Thomas,3,0,20
J.Timber,3,1,6
Ndiaye,3,0,232
O'Riley,3,0,629
Yates,3,1,449
Winks,3,0,309
Berge,3,2,622
Strand Larsen,3,1,566
Sugawara,3,2,474
Summerville,3,0,587
N.Williams,3,1,437
Havertz,3,2,4
Aribo,3,1,452
Udogie,3,1,505
P.M.Sarr,3,0,499
Tsimikas,3,0,337
Kilman,3,0,524
Emerson,3,1,520
Tarkowski,3,1,236
Bailey,3,0,28
Adams,3,0,60
Brooks,3,0,62
André,3,0,642
Guéhi,3,0,200
J.Ayew,3,1,192
Downes,3,3,518
Enciso,3,2,121
Jensen,3,3,95
Ndidi,3,1,300
Aina,3,1,422
Merino,3,0,633
Gruda,3,0,595
Ugochukwu,3,0,188
Souček,3,0,530
Jota Silva,3,0,596
Huijsen,3,1,580
Harwood-Bellis,3,1,461
Van Hecke,3,0,144
Janelt,3,1,94
Solanke,3,0,82
Mainoo,3,0,378
Hinshelwood,3,1,126
Nkunku,3,1,181
Roerslev,3,1,105
Højlund,3,0,375
Füllkrug,3,0,589
C.Soler,3,,654
Adingra,3,0,113
Justin,3,0,295
Dominguez,3,0,431
Sarabia,3,0,565
Nelson,3,0,10
Marmoush,3,,755
M.Asensio,3,,762
Gabriel,3,2,3
Murillo,3,0,436
Alcaraz,3,0,450
Virgil,3,1,339
Nketiah,3,0,11
R.Gomes,3,0,563
Colwill,3,0,162
Nwaneri,3,0,12
Wieffer,3,0,149
Zirkzee,3,0,389
Garner,3,0,223
Bergvall,3,0,481
Diogo J.,3,0,317
Doherty,3,0,543
Guedes,3,0,548
Álvarez,3,1,511
Spence,3,0,504
Cajuste,3,1,619
Zabarnyi,3,0,85
Scott,3,0,77
James,3,0,172
Castagne,3,0,244
B.Soumaré,3,0,285
Mario Jr.,3,1,557
Burns,3,0,264
Werner,3,0,509
Cash,3,0,32
Ugarte,3,,652
Konaté,3,0,326
Tel,3,,768
Sessegnon,3,0,579
Kamaldeen,3,0,462
Kamara,3,0,42
Skipp,3,0,501
Lerma,3,0,206
Barkley,3,1,29
Ajer,3,0,86
Collins,3,0,88
Akanji,3,0,340
Armstrong,3,0,603
Smallbone,3,3,471
Yarmoliuk,3,0,111
Martinez,3,0,47
Sinisterra,3,1,80
Bentancur,3,0,480
Toti,3,0,567
Cairney,3,0,243
Antonio,3,0,512
Darwin,3,0,316
Bree,3,0,457
G.Jesus,3,0,2
Philip,3,0,76
Burn,3,0,395
Beto,3,0,218
Mangala,3,,651
Sterling,3,0,186
Milenković,3,1,573
Onana,3,1,233
Chaplin,3,0,265
Pinnock,3,0,104
Onuachu,3,0,470
McAteer,3,0,299
Sosa,3,2,620
Alex Moreno,3,0,26
Chalobah,3,0,159
Lewis-Skelly,3,0,597
Smith,3,1,81
Dorgu,3,,766
Tierney,3,0,21
White,3,0,24
Walker,3,0,363
Doyle,3,1,544
Burgess,3,0,263
Tete,3,0,257
Romero,3,0,498
Cresswell,3,0,517
Munetsi,3,,770
Muniz,3,0,251
Lavia,3,0,174
Calvert-Lewin,3,1,220
Saliba,3,0,18
Lewis,3,1,355
Lacroix,3,,650
W.Fofana,3,2,189
Devenny,3,0,645
Veltman,3,0,145
Bissouma,3,2,482
Elliott,3,0,319
Maguire,3,0,377
João Félix,3,0,621
Van den Berg,3,0,338
De Ligt,3,0,593
De Cordova-Reid,3,0,290
O'Brien,3,0,582
Calafiori,3,0,578
Ings,3,0,523
Coufal,3,0,516
Jaden,3,0,569
A.Fatawu,3,0,570
Broadhead,3,0,262
Bradley,3,0,313
Odobert,3,1,612
Dunk,3,2,120
Mount,3,0,382
Rúben,3,1,361
Lamptey,3,0,131
Gómez,3,,714
Mavropanos,3,0,528
Disasi,3,0,167
Taylor,3,0,281
Ferguson,3,0,123
Bednarek,3,0,455
F.Kadıoğlu,3,0,628
Senesi,3,0,79
Phillips,3,0,359
Konsa,3,0,44
Schär,3,0,415
Willian,3,,772
George,3,,696
Shaw,3,0,387
Enes Ünal,3,0,65
Sangaré,3,1,442
Dragusin,3,0,486
Faes,3,0,291
Broja,3,0,156
Agbadou,3,,720
Duran,3,0,38
Hirst,3,0,272
Richarlison,3,0,497
Longstaff,3,0,410
Archer,3,0,27
Patterson,3,0,234
Tuanzebe,3,1,282
Kayode,3,,757
Lallana,3,1,463
Townsend,3,0,583
O’Reilly,3,0,607
Ederson M.,3,0,347
Szmodics,3,0,611
Milner,3,0,134
Carvalho,3,0,314
Mings,3,0,49
Hee Chan,3,1,550
Almirón,3,0,391
Branthwaite,3,0,219
Clyne,3,0,196
A. Garcia,3,,731
Bassey,3,0,241
L.Guilherme,3,0,526
Andersen,3,0,191
Dewsbury-Hall,3,0,166
Jebbison,3,0,69
Jorginho,3,0,7
Hill,3,0,68
Kiwior,3,0,8
Vestergaard,3,0,307
March,3,0,132
Webster,3,0,147
Moder,3,0,137
Moore,3,0,610
Stephens,3,0,472
Brereton Díaz,3,0,584
King,3,0,604
Lindelof,3,0,376
Antony,3,0,365
O'Shea,3,0,630
G.Rodríguez,3,0,588
Greaves,3,0,270
Iroegbunam,3,2,226
Diop,3,1,245
Welington,3,,718
Jay Robinson,3,,798
Zinchenko,3,0,25
Kelly,3,1,404
Schlupp,3,0,214
Khusanov,3,,732
Pau,3,0,52
Fraser,3,0,397
Todibo,3,0,591
Gray,3,0,489
Al-Hamadi,3,1,260
Van de Ven,3,0,506
Pickford,3,0,235
Leno,3,0,248
Choudhury,3,0,287
José Sá,3,0,554
Yoro,3,0,572
Mosquera,3,0,558
Pedro Lima,3,0,561
Mudryk,3,1,179
C.Richards,3,0,194
Henderson,3,0,201
Edouard,3,0,198
Dawson,3,0,542
Flekken,3,0,91
Scarles,3,,677
Malen,3,,725
Collyer,3,1,613
Chilwell,3,0,160
Tosin,3,0,187
Davies,3,0,669
Endo,3,0,320
Bogarde,3,0,598
Thiago,3,0,107
Ogbene,3,1,632
McAtee,3,0,357
Stones,3,0,362
Awoniyi,3,0,424
Danso,3,,767
Reguilón,3,0,496
Agbinone,3,0,646
Orford,3,,701
H.Clarke,3,0,266
Quansah,3,0,333
Amo-Ameyaw,3,0,451
Bobb,3,0,343
Aké,3,0,341
Rodrigo,3,0,360
Daka,3,0,289
Pope,3,0,413
Miley,3,0,411
Krafth,3,0,405
Sels,3,0,443
Malacia,3,0,379
Edozie,3,0,459
Osula,3,0,590
Verbruggen,3,0,146
Arrizabalaga,3,0,152
Johnstone,3,0,204
Sánchez,3,0,185
Irving,3,0,576
Marc Guiu,3,0,178
Keane,3,0,228
Scarlett,3,0,500
Igor,3,0,128
Walton,3,0,283
Reed,3,0,254
Amass,3,,670
C.Doucouré,3,0,193
Maghoma,3,,674
Chiquinho,3,0,537
A.Becker,3,0,310
Forbs,3,,655
Coady,3,0,288
Esse,3,,730
Buendia,3,0,31
Grønbæk,3,,734
N.Gonzalez,3,,765
Kinsky,3,,716
Fletcher,3,,667
Dahoud,3,0,119
Cahill,3,,668
McKenna,3,,727
Cozier-Duberry,3,0,118
Barco,3,0,116
Baker-Boaitey,3,0,114
Zanka,3,0,112
Sherif,3,,724
Valdimarsson,3,0,109
Lankshear,3,0,609
Toney,3,0,108
Peart-Harris,3,0,103
Rushworth,3,0,615
Sadi,3,,723
Metcalfe,3,0,614
Coulibaly,3,,726
Morato,3,,653
Meghoma,3,,649
Wheatley,3,0,648
Rodney,3,0,647
Kporha,3,,666
Butler-Oyedeji,3,,665
Pond,3,,664
Samuels,3,,663
Nichols,3,,662
I.Osman,3,0,127
Jaros,3,,660
Kabia,3,,659
Kayi Sanda,3,,719
Fitzgerald,3,,673
Hennessey,3,,721
Simpson-Pusey,3,,672
Wright,3,,671
Adu-Adjei,3,,722
Yogane,3,,661
O’Mahony,3,0,138
Mazilu,3,0,133
Kozlowski,3,0,130
Ahamada,3,0,190
Jimoh,3,,710
Okoduwa,3,,711
Renato Veiga,3,0,184
B.Badiashile,3,0,153
Akinmboni,3,,712
Ângelo,3,0,151
Gross,3,0,125
Soler,3,,713
Undav,3,0,143
Steele,3,0,142
Godfrey,3,,715
Sarmiento,3,0,141
Dennis,3,0,599
J.Araujo,3,0,592
Casadei,3,0,158
J.Cuenca,3,0,586
Jørgensen,3,0,581
Andrey Santos,3,0,150
Diaby,3,0,34
Gilmour,3,0,124
Silcott-Duberry,3,,728
Setford,3,0,639
Oulad M'hand,3,0,638
Meupiyou,3,0,637
Chiesa,3,0,636
G.Nunes,3,0,634
Dixon,3,0,627
Danns,3,,709
Offiah,3,0,139
Begovic,3,0,624
Brierley,3,0,87
Travers,3,0,84
Paulsen,3,0,75
Mepham,3,0,72
H.Traorè,3,0,67
Faivre,3,0,66
Swinkels,3,0,640
Peupion,3,0,140
Kaboré,3,0,626
Yang,3,,717
Kuol,3,0,406
Morgan,3,,780
Hayden,3,0,400
Dúbravka,3,0,396
Botman,3,0,393
A.Murphy,3,0,390
Mheuka,3,,781
Tom Taylor,3,,800
Olusesi,3,,683
McConville,3,,681
Diego Carlos,3,0,35
Kinsey,3,,680
Dobbin,3,0,37
Gauci,3,0,39
Broggio,3,,679
Bates,3,,678
Hause,3,0,40
Nedeljkovic,3,0,50
Obi,3,,776
Coby Ebere,3,,775
Gower,3,,790
Neave,3,,789
Dermot Mee,3,,788
Fredricson,3,,777
Genesis Antwi,3,,787
Benjamin Fredrick,3,,786
Echeverri,3,,785
Charlie Tasker,3,,791
Moorhouse,3,,778
Graczyk,3,,783
Boniface,3,,799
Jake Evans,3,,797
Koné,3,,779
Olabade Aluko,3,,796
Harry Howell,3,,795
Freddie Simmonds,3,,794
Jack Henry-Francis,3,,793
Monga,3,,792
Mané,3,,784
Wilson-Brown,3,,708
Rees-Dottin,3,,707
Abbott,3,,706
Vitor Reis,3,,733
Arthur,3,,705
Brits,3,,704
Alleyne,3,,703
Harris,3,,702
Arteta,3,,735
Marsh,3,,676
Guardiola,3,,736
Dendoncker,3,0,33
Casey,3,0,643
Zych,3,0,641
Ji-soo,3,0,96
Hickey,3,0,93
Henry,3,0,92
Dasilva,3,0,90
Heaven,3,,658
Kacurri,3,,657
Umeh-Chibueze,3,0,644
Wilson-Esbrand,3,,675
Kukonki,3,,691
Iling Jr,3,0,41
Amissah,3,,690
Williams-Barnett,3,,689
Nyoni,3,,688
Winterburn,3,,687
Mayers,3,,686
Slater,3,,685
Hardy,3,,684
Nallo,3,,692
Marschall,3,0,46
Dorrington,3,,699
Hürzeler,3,,739
Mubama,3,,698
Acheampong,3,,697
Rak-Sakyi,3,,695
Ajayi,3,,729
Cartwright,3,,694
O'Brien-Whitmarsh,3,,693
Kesler-Hayden,3,0,43
Stewart,3,0,473
Targett,3,0,416
Ruddy,3,0,414
Odysseas,3,0,412
O.Richards,3,0,438
Mighten,3,0,435
Danilo,3,0,429
M.França,3,0,208
C.Miguel,3,0,427
Bowler,3,0,426
Boly,3,0,425
Worrall,3,0,448
Ui-jo,3,0,446
Turner,3,0,445
Toffolo,3,0,444
Panzo,3,0,441
Omobamidele,3,0,440
Da Silva Moreira,3,0,428
Baggott,3,0,261
N.Phillips,3,0,332
Morton,3,0,331
McConnell,3,0,330
Kelleher,3,0,325
Pellistri,3,0,384
McTominay,3,0,381
Bella-Kotchap,3,0,456
Bazunu,3,0,454
J.Alvarez,3,0,352
A.Phillips,3,0,478
R.Williams,3,0,334
McCarthy,3,0,469
Mara,3,0,468
Lumley,3,0,466
Lis,3,0,465
Larios,3,0,464
Edwards,3,0,460
Charles,3,0,458
Hermansen,3,0,293
Golding,3,0,292
Austin,3,0,479
Carson,3,0,344
Silva,3,,753
Frank,3,,752
Pereira,3,,751
Potter,3,,750
Postecoglou,3,,749
Rusk,3,,748
Samuels-Smith,3,,782
Cashin,3,,763
Cassanova,3,,760
Heaton,3,0,374
Knight,3,,758
Anselmino,3,,774
Heath,3,,773
Amougou,3,,771
Djiga,3,,769
Barrenechea,3,0,30
Tomiyasu,3,0,22
Raya,3,0,15
Ramsdale,3,0,14
Hein,3,0,5
Fábio Vieira,3,0,1
Eyestone,3,,759
Hannibal,3,0,373
Evans,3,0,371
Bayindir,3,0,367
Ortega Moreno,3,0,358
João Cancelo,3,0,353
Lascelles,3,0,407
Iraola,3,,738
Emery,3,,737
Anthony,3,0,61
Aarons,3,0,59
Van Nistelrooy,3,,754
Sinisalo,3,0,55
Olsen,3,0,51
Nuno,3,,747
Howe,3,,746
Amorim,3,,745
Slot,3,,744
Moyes,3,,742
Glasner,3,,741
Maresca,3,,740
Porter,3,,756
Sousa,3,0,56
Fábio Silva,3,0,545
D.D.Fofana,3,0,164
Chukwuemeka,3,0,161
Wiley,3,0,575
Pivas,3,0,574
Muric,3,0,568
S.Bueno,3,0,564
Podence,3,0,562
Petrović,3,0,183
M.Sarr,3,0,176
Edmundson,3,0,269
Kellyman,3,0,173
Gilchrist,3,0,170
Gallagher,3,0,169
Deivid,3,0,165
J.Virginia,3,0,227
Holgate,3,0,225
Cannon,3,0,286
Woolfenden,3,0,284
Slicker,3,0,280
Stansfield,3,0,256
Lukaku,3,0,175
Bettinelli,3,0,155
Bergström,3,0,154
Onyeka,3,0,102
Mee,3,0,100
Konak,3,0,97
Alves,3,0,606
Godo,3,0,605
Trevitt,3,0,602
Moran,3,0,601
Coleman,3,0,221
Ozoh,3,0,212
Matthews,3,0,209
Clarke,3,,801
Holding,3,0,202
Kalajdžić,3,0,555
Hoever,3,0,552
Hodge,3,0,551
H.Bueno,3,0,549
Gonzalez,3,0,547
Ward,3,0,215
Okoli,3,0,301
Marcal,3,0,297
Iversen,3,0,294
Højbjerg,3,0,490
Forster,3,0,488
E.Royal,3,0,487
Devine,3,0,485
Bryan,3,0,483
Doak,3,0,318
Clark,3,0,315
Ream,3,0,253
Vinicius,3,0,258
Whiteman,3,0,510
Vicario,3,0,508
Veliz,3,0,507
Solomon,3,0,502
Lo Celso,3,0,493
Ndaba,3,0,279
Luongo,3,0,277
Ladapo,3,0,276
Humphreys,3,0,273
Harness,3,0,271
Bajcetic,3,0,312
Mbabu,3,0,250
Benda,3,0,242
Y. Chermiti,3,0,237
Maupay,3,0,229
B.Traore,3,0,534
Zouma,3,0,532
N.Aguerd,3,0,529
Foderingham,3,0,522
Fabianski,3,0,521
Ricardo,3,0,302
Cornet,3,0,515
Areola,3,0,513
Ebiowei,3,0,197
Chadi Riad,3,0,195
Cundle,3,0,540
Chiwome,3,0,539
Chirewa,3,0,538
Bentley,3,0,536
Stolarczyk,3,0,304
Souttar,3,0,303
B.Fernandes,4,1,366
M.Salah,4,1,328
Palmer,4,1,182
Enzo,4,0,168
Mbeumo,4,3,99
Kulusevski,4,1,492
Damsgaard,4,1,89
Ødegaard,4,0,13
Tielemans,4,1,57
Andreas,4,2,240
Rice,4,0,16
Iwobi,4,2,247
Luis Díaz,4,0,327
Pedro Porro,4,4,495
Eze,4,3,199
Davis,4,1,267
Szoboszlai,4,3,336
Son,4,1,503
De Bruyne,4,5,345
Cunha,4,0,541
Saka,4,2,17
Gordon,4,2,398
Alexander-Arnold,4,4,311
Gibbs-White,4,2,433
Bowen,4,2,514
Rogers,4,1,54
Bruno G.,4,1,394
Cook,4,1,64
Bernardo,4,0,342
Semenyo,4,0,78
Hudson-Odoi,4,0,434
Elanga,4,1,432
Mac Allister,4,1,329
Kluivert,4,1,71
Foden,4,0,348
Neto,4,1,73
Robinson,4,1,255
Savinho,4,1,571
Maddison,4,2,494
Christie,4,2,63
Isak,4,1,401
Amad,4,6,364
Muñoz,4,2,211
I.Sarr,4,0,585
Adama,4,2,239
Trossard,4,2,23
Mitchell,4,4,210
Robertson,4,1,335
Sancho,4,2,386
J.Murphy,4,1,402
Martinelli,4,2,9
L.Paquetá,4,1,527
Gündogan,4,4,625
El Khannouss,4,0,635
Tavernier,4,2,83
Garnacho,4,1,372
Mitoma,4,0,136
Digne,4,3,36
Aït-Nouri,4,0,533
O.Dango,4,0,74
Anderson,4,0,423
Manning,4,0,467
Hall,4,1,399
McNeil,4,3,230
Gakpo,4,0,321
Kerkez,4,0,70
Harrison,4,0,224
Madueke,4,1,177
M.Fernandes,4,0,623
João Pedro,4,0,129
Kudus,4,2,525
Wan-Bissaka,4,1,388
Kovačić,4,0,354
Hughes,4,0,203
Doku,4,0,346
Caicedo,4,0,157
McGinn,4,0,48
N.Jackson,4,0,180
Rashford,4,1,385
Mateta,4,0,207
Ayari,4,1,600
Wharton,4,2,216
Haaland,4,0,351
Dalot,4,2,369
Gvardiol,4,1,350
Hutchinson,4,0,274
A.Doucoure,4,0,217
Gravenberch,4,1,323
Estupiñan,4,0,122
Bellegarde,4,1,535
Eriksen,4,2,370
Lukić,4,0,249
Buonanotte,4,0,117
Grealish,4,1,349
Wissa,4,0,110
Watkins,4,2,58
Minteh,4,2,135
